killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,deathsplayer_1,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,assistsplayer_2,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,assistsplayer_10,dragon_team100,dragon_team200,riftherald_team100,riftherald_team300,winningTeam,ward_player_1,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,ward_player_10,towers_lost_team100,towers_lost_team200,currentGold_1,magicDamageDoneToChampions_1,physicalDamageDoneToChampions_1,trueDamageDoneToChampions_1,totalDamageDoneToChampions_1,goldPerSecond_1,jungleMinionsKilled_1,level_1,minionsKilled_1,timeEnemySpentControlled_1,totalGold_1,xp_1,currentGold_2,magicDamageDoneToChampions_2,physicalDamageDoneToChampions_2,trueDamageDoneToChampions_2,totalDamageDoneToChampions_2,goldPerSecond_2,jungleMinionsKilled_2,level_2,minionsKilled_2,timeEnemySpentControlled_2,totalGold_2,xp_2,currentGold_3,magicDamageDoneToChampions_3,physicalDamageDoneToChampions_3,trueDamageDoneToChampions_3,totalDamageDoneToChampions_3,goldPerSecond_3,jungleMinionsKilled_3,level_3,minionsKilled_3,timeEnemySpentControlled_3,totalGold_3,xp_3,currentGold_4,magicDamageDoneToChampions_4,physicalDamageDoneToChampions_4,trueDamageDoneToChampions_4,totalDamageDoneToChampions_4,goldPerSecond_4,jungleMinionsKilled_4,level_4,minionsKilled_4,timeEnemySpentControlled_4,totalGold_4,xp_4,currentGold_5,magicDamageDoneToChampions_5,physicalDamageDoneToChampions_5,trueDamageDoneToChampions_5,totalDamageDoneToChampions_5,goldPerSecond_5,jungleMinionsKilled_5,level_5,minionsKilled_5,timeEnemySpentControlled_5,totalGold_5,xp_5,currentGold_6,magicDamageDoneToChampions_6,physicalDamageDoneToChampions_6,trueDamageDoneToChampions_6,totalDamageDoneToChampions_6,goldPerSecond_6,jungleMinionsKilled_6,level_6,minionsKilled_6,timeEnemySpentControlled_6,totalGold_6,xp_6,currentGold_7,magicDamageDoneToChampions_7,physicalDamageDoneToChampions_7,trueDamageDoneToChampions_7,totalDamageDoneToChampions_7,goldPerSecond_7,jungleMinionsKilled_7,level_7,minionsKilled_7,timeEnemySpentControlled_7,totalGold_7,xp_7,currentGold_8,magicDamageDoneToChampions_8,physicalDamageDoneToChampions_8,trueDamageDoneToChampions_8,totalDamageDoneToChampions_8,goldPerSecond_8,jungleMinionsKilled_8,level_8,minionsKilled_8,timeEnemySpentControlled_8,totalGold_8,xp_8,currentGold_9,magicDamageDoneToChampions_9,physicalDamageDoneToChampions_9,trueDamageDoneToChampions_9,totalDamageDoneToChampions_9,goldPerSecond_9,jungleMinionsKilled_9,level_9,minionsKilled_9,timeEnemySpentControlled_9,totalGold_9,xp_9,currentGold_10,magicDamageDoneToChampions_10,physicalDamageDoneToChampions_10,trueDamageDoneToChampions_10,totalDamageDoneToChampions_10,goldPerSecond_10,jungleMinionsKilled_10,level_10,minionsKilled_10,timeEnemySpentControlled_10,totalGold_10,xp_10,timestamp,gameMode,gameType,gameVersion,assistsplayer_1,assistsplayer_3,baron_team100,baron_team200,deathsplayer_10,inhibs_lost_team100,killsplayer_0,riftherald_team200,inhibs_lost_team200,killsplayer_5,ward_player_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
4.0,2.0,2.0,7.0,1.0,6.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,9.0,3.0,2.0,6.0,4.0,6.0,2.0,2.0,1.0,0.0,100.0,7.0,5.0,9.0,8.0,26.0,11.0,5.0,8.0,9.0,19.0,4.0,9.0,99.0,390.0,4069.0,1150.0,5609.0,0.0,12.0,12.0,140.0,86614.0,8849.0,9421.0,1116.0,4398.0,178.0,76.0,4652.0,0.0,106.0,11.0,13.0,550400.0,6551.0,8149.0,691.0,6960.0,245.0,0.0,7205.0,0.0,0.0,12.0,143.0,56774.0,6651.0,9614.0,173.0,581.0,13111.0,350.0,14042.0,0.0,6.0,12.0,168.0,92925.0,9823.0,9593.0,267.0,1235.0,301.0,0.0,1537.0,30.0,0.0,9.0,31.0,54640.0,5317.0,5965.0,762.0,4094.0,1712.0,0.0,5806.0,0.0,0.0,12.0,127.0,42011.0,6237.0,9059.0,338.0,4209.0,4851.0,884.0,9944.0,0.0,100.0,11.0,24.0,278098.0,9078.0,8425.0,439.0,8602.0,1260.0,54.0,9917.0,0.0,11.0,13.0,170.0,71624.0,9423.0,10729.0,992.0,463.0,7148.0,0.0,7611.0,0.0,0.0,11.0,157.0,66328.0,7842.0,7679.0,624.0,2869.0,1881.0,542.0,5292.0,30.0,0.0,9.0,26.0,65032.0,5724.0,6048.0,1200351.0,CLASSIC,MATCHED_GAME,11.22.406.3587,1.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,12.0,15,16,30,30,124,111,16,15,56,56,13564,20237,495,504,17904,16852,841353,523093,33045,38570,37191,38304,1576,1480,55,52,21,21,42742,41940
0.0,2.0,5.0,4.0,12.0,3.0,10.0,5.0,0.0,7.0,6.0,6.0,5.0,6.0,2.0,0.0,3.0,3.0,2.0,3.0,5.0,8.0,20.0,6.0,6.0,18.0,0.0,2.0,1.0,0.0,200.0,8.0,3.0,13.0,9.0,19.0,6.0,42.0,4.0,8.0,31.0,9.0,3.0,486.0,1696.0,7199.0,1134.0,10030.0,0.0,8.0,10.0,91.0,212214.0,5911.0,7033.0,672.0,446.0,5543.0,471.0,6462.0,0.0,55.0,9.0,20.0,313417.0,5697.0,5591.0,252.0,13923.0,700.0,696.0,15319.0,0.0,44.0,12.0,126.0,208450.0,9092.0,8972.0,310.0,11886.0,465.0,0.0,12352.0,0.0,0.0,11.0,146.0,114879.0,8110.0,8347.0,190.0,6727.0,559.0,422.0,7708.0,30.0,0.0,9.0,20.0,185085.0,5740.0,5907.0,1306.0,3378.0,17169.0,322.0,20869.0,0.0,16.0,14.0,157.0,85808.0,12030.0,11482.0,1274.0,2885.0,1644.0,112.0,4641.0,0.0,96.0,12.0,22.0,233941.0,8659.0,8969.0,483.0,7531.0,524.0,528.0,8584.0,0.0,4.0,12.0,118.0,169588.0,9643.0,8602.0,866.0,856.0,10365.0,0.0,11221.0,0.0,6.0,11.0,112.0,98733.0,7951.0,8332.0,1006.0,3091.0,558.0,0.0,3649.0,30.0,0.0,9.0,8.0,154795.0,5831.0,5965.0,1200343.0,CLASSIC,MATCHED_GAME,11.22.406.3587,3.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,30,13,30,30,107,122,12,30,51,58,34678,17741,403,417,14466,30260,1034045,742865,51871,48964,34550,44114,2723,962,52,91,14,58,35850,43350
4.0,1.0,7.0,13.0,1.0,9.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,8.0,7.0,3.0,15.0,5.0,6.0,11.0,8.0,9.0,1.0,3.0,1.0,0.0,200.0,10.0,3.0,3.0,10.0,36.0,5.0,3.0,11.0,9.0,38.0,10.0,4.0,647.0,267.0,5013.0,1850.0,7131.0,0.0,4.0,12.0,134.0,47633.0,7587.0,8647.0,261.0,6357.0,1346.0,493.0,8196.0,0.0,69.0,10.0,30.0,334921.0,6386.0,7216.0,545.0,807.0,8046.0,338.0,9192.0,0.0,4.0,12.0,120.0,36135.0,8630.0,9402.0,1166.0,3796.0,13079.0,164.0,17039.0,0.0,19.0,11.0,134.0,92846.0,11901.0,8213.0,480.0,3499.0,677.0,267.0,4445.0,30.0,0.0,10.0,6.0,76499.0,7105.0,7080.0,1133.0,0.0,6809.0,246.0,7055.0,0.0,24.0,12.0,142.0,105625.0,9966.0,9944.0,1851.0,1768.0,14095.0,1148.0,17012.0,0.0,114.0,12.0,44.0,141814.0,10716.0,9948.0,436.0,8948.0,700.0,490.0,10139.0,0.0,0.0,12.0,117.0,213802.0,8111.0,8939.0,1258.0,946.0,11731.0,326.0,13004.0,0.0,4.0,10.0,84.0,80102.0,7608.0,6979.0,222.0,3948.0,1266.0,0.0,5215.0,30.0,0.0,10.0,23.0,68039.0,6762.0,6414.0,1200367.0,CLASSIC,MATCHED_GAME,11.20.400.7328,1.0,2.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,12.0,22,26,30,30,96,142,26,22,55,56,14726,15610,424,410,28161,34601,588034,609382,46003,52425,41609,43163,3112,2210,62,66,28,39,40558,42224
5.0,1.0,5.0,4.0,0.0,8.0,5.0,3.0,4.0,1.0,6.0,5.0,5.0,3.0,6.0,2.0,3.0,5.0,10.0,4.0,7.0,2.0,7.0,6.0,10.0,9.0,1.0,4.0,2.0,0.0,200.0,11.0,7.0,10.0,39.0,27.0,34.0,11.0,7.0,8.0,59.0,9.0,5.0,689.0,0.0,4150.0,1171.0,5321.0,0.0,0.0,12.0,139.0,91571.0,7822.0,9334.0,370.0,9926.0,864.0,671.0,11462.0,0.0,68.0,11.0,33.0,253834.0,6710.0,7694.0,910.0,1103.0,4576.0,1107.0,6788.0,0.0,4.0,11.0,127.0,62517.0,7475.0,7762.0,1042.0,467.0,3360.0,0.0,3827.0,0.0,4.0,11.0,127.0,103697.0,7117.0,7653.0,298.0,8667.0,877.0,344.0,9890.0,30.0,4.0,9.0,16.0,146520.0,6058.0,5597.0,100.0,978.0,5691.0,734.0,7405.0,0.0,4.0,11.0,139.0,825.0,7075.0,8005.0,2132.0,10710.0,411.0,500.0,11622.0,0.0,128.0,12.0,14.0,164097.0,9482.0,9562.0,757.0,6016.0,1126.0,2015.0,9158.0,0.0,8.0,13.0,154.0,47647.0,9192.0,10142.0,157.0,1131.0,7034.0,324.0,8489.0,0.0,4.0,11.0,138.0,121638.0,8357.0,8064.0,875.0,0.0,4519.0,1314.0,5833.0,30.0,0.0,10.0,44.0,82336.0,9410.0,6492.0,1200322.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,20,19,30,30,80,144,19,20,54,57,20163,18835,442,489,13827,18781,658139,416543,37288,42507,35182,43516,3293,4887,94,119,22,34,38040,42265
1.0,6.0,3.0,8.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,5.0,4.0,6.0,3.0,13.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,100.0,6.0,5.0,37.0,8.0,29.0,5.0,4.0,5.0,6.0,18.0,0.0,5.0,1158.0,1861.0,5372.0,593.0,7827.0,0.0,8.0,13.0,193.0,126895.0,8503.0,11349.0,1501.0,554.0,9941.0,516.0,11012.0,0.0,138.0,13.0,23.0,274340.0,9390.0,11140.0,599.0,5046.0,957.0,802.0,6807.0,0.0,0.0,12.0,144.0,62589.0,7254.0,9090.0,1224.0,2878.0,7168.0,0.0,10047.0,0.0,7.0,11.0,146.0,8555.0,9549.0,7907.0,777.0,3812.0,830.0,743.0,5386.0,30.0,0.0,10.0,8.0,84776.0,6227.0,6478.0,510.0,2207.0,3379.0,0.0,5586.0,0.0,0.0,12.0,168.0,611999.0,6335.0,9437.0,333.0,0.0,3071.0,497.0,3569.0,0.0,102.0,11.0,14.0,203596.0,6223.0,8149.0,1037.0,5271.0,533.0,0.0,5804.0,0.0,2.0,12.0,166.0,105468.0,6752.0,9582.0,290.0,659.0,5341.0,0.0,6001.0,0.0,0.0,10.0,133.0,11475.0,7265.0,6822.0,755.0,2157.0,541.0,240.0,2939.0,30.0,0.0,9.0,28.0,77284.0,5005.0,5183.0,1200424.0,CLASSIC,MATCHED_GAME,11.21.403.3002,1.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,7,19,30,30,153,104,19,7,59,54,14151,10294,514,509,24268,12865,557155,1009822,41079,23899,40923,31580,2654,737,85,38,26,6,45964,39173
3.0,7.0,3.0,6.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,6.0,4.0,9.0,11.0,13.0,2.0,5.0,3.0,3.0,6.0,3.0,0.0,2.0,0.0,100.0,7.0,3.0,2.0,6.0,23.0,6.0,6.0,8.0,4.0,16.0,0.0,8.0,949.0,118.0,3827.0,308.0,4253.0,0.0,14.0,12.0,107.0,58491.0,7224.0,9364.0,1461.0,776.0,6294.0,572.0,7643.0,0.0,110.0,11.0,5.0,302240.0,9001.0,8384.0,1591.0,8120.0,710.0,370.0,9200.0,0.0,6.0,12.0,119.0,204156.0,7321.0,8977.0,1339.0,107.0,14712.0,166.0,14986.0,0.0,5.0,12.0,167.0,14037.0,11249.0,9053.0,1592.0,6829.0,1501.0,0.0,8330.0,30.0,0.0,10.0,13.0,32333.0,7642.0,6710.0,135.0,0.0,6529.0,0.0,6529.0,0.0,20.0,12.0,147.0,99774.0,8425.0,9517.0,1198.0,7711.0,394.0,492.0,8598.0,0.0,94.0,11.0,13.0,176262.0,6763.0,7477.0,404.0,4748.0,1120.0,60.0,5929.0,0.0,0.0,12.0,140.0,208531.0,6669.0,8760.0,1006.0,4812.0,44.0,0.0,4856.0,0.0,0.0,11.0,140.0,93560.0,6306.0,7490.0,1006.0,1671.0,843.0,507.0,3022.0,30.0,0.0,8.0,20.0,36049.0,4106.0,4750.0,1200298.0,CLASSIC,MATCHED_GAME,11.22.406.3587,4.0,11.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,4.0,0.0,9,24,30,30,135,114,23,9,57,54,15950,18942,411,460,27044,8930,611257,614176,44412,28934,42437,32269,1416,1059,41,40,48,19,42488,37994
4.0,8.0,7.0,3.0,4.0,8.0,10.0,5.0,3.0,2.0,6.0,5.0,8.0,9.0,3.0,5.0,3.0,6.0,3.0,6.0,9.0,3.0,8.0,10.0,9.0,11.0,1.0,3.0,1.0,0.0,200.0,13.0,5.0,4.0,9.0,42.0,7.0,11.0,11.0,13.0,42.0,9.0,7.0,234.0,2504.0,9289.0,1744.0,13538.0,0.0,13.0,13.0,162.0,81351.0,8428.0,10231.0,286.0,764.0,9169.0,675.0,10609.0,0.0,96.0,11.0,21.0,187358.0,9451.0,7843.0,291.0,11587.0,358.0,0.0,11945.0,0.0,0.0,12.0,135.0,195972.0,9290.0,9642.0,1063.0,14965.0,1404.0,352.0,16722.0,0.0,0.0,10.0,106.0,34782.0,7133.0,6424.0,1057.0,5948.0,234.0,880.0,7062.0,30.0,0.0,9.0,27.0,67254.0,4782.0,5673.0,152.0,8298.0,840.0,0.0,9139.0,0.0,4.0,12.0,156.0,57213.0,8942.0,9416.0,2065.0,916.0,13630.0,391.0,14938.0,0.0,2.0,13.0,107.0,56947.0,9220.0,10070.0,1076.0,168.0,17429.0,5284.0,22883.0,0.0,102.0,13.0,38.0,478061.0,10376.0,10105.0,3534.0,4377.0,8088.0,1183.0,13650.0,0.0,14.0,12.0,139.0,116820.0,10173.0,9031.0,825.0,3187.0,2027.0,502.0,5717.0,30.0,0.0,10.0,26.0,66336.0,6600.0,6435.0,1200420.0,CLASSIC,MATCHED_GAME,11.21.403.3002,4.0,6.0,2.0,0.0,6.0,1.0,0.0,1.0,2.0,1.0,3.0,30,23,30,30,109,122,23,30,55,60,35768,16946,451,466,20454,42014,566717,775377,59876,66327,39084,45311,3651,7360,73,84,28,41,39813,45057
0.0,2.0,0.0,0.0,1.0,6.0,7.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,8.0,0.0,3.0,0.0,1.0,200.0,7.0,8.0,9.0,8.0,14.0,11.0,1.0,7.0,7.0,26.0,11.0,1.0,331.0,266.0,3210.0,1603.0,5080.0,0.0,4.0,11.0,119.0,91343.0,5431.0,7411.0,18.0,3276.0,248.0,296.0,3821.0,0.0,94.0,10.0,10.0,238323.0,5943.0,6851.0,669.0,6351.0,609.0,0.0,6960.0,0.0,4.0,12.0,172.0,191175.0,7219.0,9496.0,720.0,53.0,3880.0,183.0,4117.0,0.0,11.0,10.0,161.0,29694.0,6545.0,6897.0,687.0,2205.0,284.0,0.0,2489.0,30.0,0.0,9.0,9.0,113144.0,3987.0,5754.0,258.0,435.0,3260.0,0.0,3695.0,0.0,0.0,12.0,142.0,25598.0,6648.0,8759.0,157.0,0.0,7806.0,1121.0,8928.0,0.0,138.0,13.0,18.0,210189.0,9172.0,10273.0,394.0,7321.0,547.0,618.0,8486.0,0.0,0.0,13.0,139.0,24315.0,8354.0,10292.0,315.0,779.0,3105.0,291.0,4176.0,0.0,8.0,12.0,174.0,15892.0,7965.0,8802.0,95.0,3616.0,1154.0,0.0,4771.0,30.0,0.0,10.0,4.0,18207.0,5220.0,6357.0,1200487.0,CLASSIC,MATCHED_GAME,11.21.403.3002,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,17,2,30,30,113,146,2,17,52,60,12151,12151,471,477,8231,15872,663679,294201,22467,30056,29125,37359,2082,2030,46,52,4,22,36409,44483
3.0,8.0,2.0,4.0,1.0,3.0,3.0,8.0,2.0,2.0,1.0,3.0,6.0,5.0,4.0,2.0,3.0,4.0,2.0,2.0,7.0,9.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,100.0,11.0,9.0,9.0,10.0,33.0,24.0,7.0,4.0,3.0,13.0,2.0,9.0,545.0,0.0,3247.0,771.0,4019.0,0.0,12.0,12.0,133.0,77858.0,7653.0,9715.0,1582.0,8863.0,1320.0,431.0,10615.0,0.0,107.0,12.0,21.0,144385.0,9157.0,8942.0,383.0,14253.0,587.0,0.0,14841.0,0.0,0.0,12.0,131.0,148935.0,7083.0,9682.0,790.0,344.0,7822.0,0.0,8166.0,0.0,0.0,10.0,124.0,41565.0,7690.0,6640.0,1032.0,5858.0,878.0,282.0,7018.0,30.0,0.0,9.0,20.0,61782.0,5257.0,5870.0,200.0,2785.0,982.0,520.0,4288.0,30.0,0.0,9.0,23.0,50849.0,5285.0,5655.0,431.0,0.0,6736.0,2107.0,8843.0,0.0,4.0,12.0,125.0,37357.0,7656.0,9528.0,756.0,8100.0,803.0,527.0,9431.0,0.0,76.0,10.0,11.0,125222.0,6131.0,7276.0,1150.0,755.0,10911.0,0.0,11667.0,0.0,4.0,11.0,148.0,92343.0,9199.0,8278.0,662.0,4699.0,765.0,0.0,5465.0,0.0,0.0,11.0,106.0,196913.0,5867.0,7909.0,1200367.0,CLASSIC,MATCHED_GAME,11.22.406.3587,3.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,17,17,30,30,119,84,17,17,55,53,29318,16339,429,413,13854,20197,474525,502684,44659,39694,36840,34138,1484,3154,72,51,21,20,40849,38646
0.0,0.0,7.0,7.0,0.0,4.0,3.0,5.0,1.0,3.0,3.0,0.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,2.0,4.0,1.0,5.0,5.0,2.0,7.0,3.0,1.0,1.0,0.0,100.0,13.0,2.0,7.0,10.0,68.0,6.0,2.0,15.0,14.0,42.0,4.0,8.0,544.0,844.0,5878.0,634.0,7357.0,0.0,1.0,11.0,146.0,89644.0,6829.0,8477.0,425.0,226.0,3054.0,0.0,3281.0,0.0,105.0,11.0,14.0,253230.0,5990.0,7842.0,1225.0,0.0,7247.0,2020.0,9267.0,0.0,20.0,14.0,183.0,45642.0,10310.0,12114.0,994.0,0.0,13621.0,144.0,13765.0,0.0,4.0,12.0,146.0,58530.0,9369.0,8968.0,862.0,3741.0,1438.0,697.0,5877.0,30.0,0.0,9.0,34.0,75898.0,5772.0,6059.0,169.0,6.0,4170.0,698.0,4875.0,0.0,6.0,11.0,121.0,92595.0,5359.0,8013.0,719.0,501.0,7799.0,111.0,8412.0,0.0,94.0,11.0,14.0,166131.0,7069.0,7349.0,840.0,5573.0,1111.0,0.0,6684.0,0.0,2.0,12.0,137.0,26305.0,7475.0,8904.0,497.0,1221.0,9167.0,0.0,10389.0,0.0,0.0,10.0,140.0,12464.0,7622.0,7202.0,432.0,3591.0,1811.0,487.0,5890.0,30.0,0.0,10.0,32.0,179479.0,5217.0,6423.0,1200291.0,CLASSIC,MATCHED_GAME,11.21.403.3002,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,14,17,30,30,130,102,17,13,57,54,4811,10892,523,444,31238,24058,522944,476974,39547,36250,38270,32742,3495,1296,100,79,11,20,43460,37891
0.0,7.0,4.0,4.0,1.0,8.0,5.0,5.0,2.0,5.0,3.0,6.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,2.0,5.0,5.0,3.0,6.0,6.0,11.0,0.0,4.0,1.0,0.0,200.0,38.0,9.0,11.0,9.0,22.0,6.0,3.0,11.0,6.0,18.0,4.0,3.0,233.0,9461.0,5556.0,895.0,15913.0,0.0,0.0,12.0,138.0,178971.0,7083.0,9109.0,737.0,9347.0,374.0,288.0,10010.0,0.0,120.0,12.0,19.0,224555.0,9512.0,9802.0,244.0,676.0,10413.0,412.0,11502.0,0.0,4.0,11.0,95.0,86554.0,6754.0,8562.0,1097.0,1347.0,4372.0,312.0,6031.0,0.0,0.0,11.0,156.0,0.0,7862.0,8063.0,109.0,4098.0,370.0,0.0,4469.0,30.0,0.0,9.0,8.0,64421.0,4683.0,5203.0,53.0,0.0,7075.0,0.0,7075.0,0.0,0.0,13.0,123.0,112972.0,6128.0,10747.0,260.0,4339.0,2311.0,353.0,7004.0,0.0,121.0,13.0,34.0,193712.0,9935.0,10148.0,1187.0,11152.0,1027.0,806.0,12986.0,0.0,4.0,12.0,111.0,282349.0,7602.0,8961.0,337.0,1724.0,7535.0,0.0,9259.0,0.0,4.0,11.0,150.0,197616.0,8457.0,8133.0,886.0,4195.0,1444.0,0.0,5640.0,30.0,0.0,11.0,22.0,18892.0,6086.0,7572.0,1200334.0,CLASSIC,MATCHED_GAME,11.20.400.7328,7.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,21,15,30,30,124,129,15,21,55,60,24929,21410,416,440,21085,19392,554501,805541,47925,41964,35894,38208,1907,1159,89,44,19,31,40739,45561
5.0,3.0,4.0,6.0,0.0,10.0,11.0,2.0,2.0,5.0,6.0,5.0,5.0,4.0,7.0,2.0,2.0,5.0,3.0,5.0,12.0,7.0,5.0,3.0,12.0,12.0,1.0,3.0,1.0,0.0,200.0,120.0,10.0,10.0,11.0,32.0,11.0,4.0,5.0,13.0,28.0,11.0,3.0,458.0,129.0,16309.0,0.0,16438.0,0.0,0.0,12.0,137.0,23086.0,7683.0,9038.0,230.0,670.0,7284.0,320.0,8275.0,0.0,100.0,11.0,28.0,411479.0,7745.0,8395.0,214.0,9402.0,847.0,780.0,11030.0,0.0,0.0,11.0,116.0,106008.0,8154.0,7984.0,103.0,3187.0,10090.0,279.0,13557.0,0.0,4.0,11.0,151.0,20743.0,9003.0,8520.0,493.0,2975.0,1932.0,540.0,5448.0,30.0,0.0,9.0,22.0,89018.0,4878.0,6092.0,245.0,0.0,7588.0,0.0,7588.0,0.0,4.0,11.0,114.0,117583.0,6095.0,8032.0,61.0,0.0,12920.0,1144.0,14064.0,0.0,123.0,13.0,44.0,282001.0,10611.0,10427.0,759.0,14426.0,153.0,520.0,15100.0,0.0,0.0,13.0,162.0,240529.0,11129.0,10832.0,1128.0,0.0,11564.0,709.0,12274.0,0.0,0.0,11.0,105.0,31012.0,7053.0,8087.0,886.0,3483.0,359.0,748.0,4591.0,30.0,0.0,11.0,31.0,53640.0,6081.0,7601.0,1200334.0,CLASSIC,MATCHED_GAME,11.20.400.7328,6.0,7.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,25,18,30,30,104,127,18,25,54,59,16363,17909,454,456,36462,32584,650334,724765,54748,53617,37463,40969,1919,3121,183,61,33,39,40029,44979
3.0,2.0,4.0,0.0,4.0,5.0,2.0,9.0,3.0,4.0,6.0,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,5.0,6.0,12.0,0.0,3.0,1.0,1.0,200.0,10.0,5.0,3.0,6.0,15.0,6.0,1.0,6.0,9.0,26.0,9.0,1.0,178.0,84.0,10183.0,3.0,10270.0,0.0,6.0,12.0,123.0,125649.0,6928.0,9001.0,651.0,0.0,3914.0,581.0,4495.0,0.0,94.0,11.0,0.0,215462.0,5816.0,7527.0,769.0,8673.0,771.0,468.0,9913.0,0.0,8.0,13.0,155.0,107741.0,8649.0,10911.0,650.0,968.0,2565.0,2159.0,5693.0,0.0,0.0,10.0,132.0,264985.0,5700.0,6498.0,253.0,0.0,8203.0,616.0,8819.0,30.0,0.0,10.0,20.0,44009.0,6228.0,7141.0,69.0,1695.0,3970.0,0.0,5666.0,0.0,4.0,13.0,134.0,71939.0,7539.0,9979.0,1132.0,526.0,4776.0,311.0,5614.0,0.0,124.0,12.0,14.0,309549.0,8272.0,9885.0,440.0,4512.0,1984.0,1531.0,8027.0,0.0,8.0,13.0,162.0,49143.0,7215.0,9983.0,403.0,2399.0,10301.0,140.0,12841.0,0.0,4.0,11.0,149.0,31943.0,9703.0,8233.0,723.0,1854.0,1443.0,454.0,3752.0,30.0,0.0,11.0,30.0,47609.0,6673.0,7684.0,1200318.0,CLASSIC,MATCHED_GAME,11.22.406.3587,2.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,23,12,30,30,108,140,12,23,56,60,9725,10986,430,489,25636,22474,757846,510183,39190,35900,33321,39402,3827,2436,39,48,17,29,41078,45764
