assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,hextechdragon_team100,airdragon_team200,riftherald_team200,baron_team200,inhibs_lost_team100,chemtechdragon_team200,waterdragon_team200
8.0,2.0,7.0,0.0,2.0,2.0,0.0,5.0,2.0,7.0,1238.0,168.0,395.0,1786.0,337.0,1520.0,701.0,270.0,1044.0,79.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1584,1637483274664,4111600517,CLASSIC,teambuilder-match-4111600517,1637481689743,MATCHED_GAME,11.23.409.111,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,0.0,4.0,2.0,7.0,1.0,8.0,7.0,10.0,10.0,9.0,10.0,9.0,11.0,10.0,9.0,1677.0,939.0,0.0,8237.0,176.0,1084.0,87.0,99.0,6586.0,426.0,NA1_4111600517,2.0,18.0,9.0,110.0,96.0,124.0,3.0,86.0,86.0,86.0,393.0,1640.0,3746.0,1902.0,5241.0,4546.0,5013.0,3935.0,657.0,6955.0,440,0.0,19730.0,51758.0,200736.0,62784.0,41856.0,55042.0,100850.0,67792.0,207525.0,9082.0,900283.0,2071.0,3139.0,4249.0,10503.0,5554.0,5746.0,5927.0,5369.0,7243.0,8785.0,3464.0,4103.0,6910.0,5836.0,5412.0,5870.0,5851.0,5278.0,4824.0,7574.0,4.0,2.0,0.0,560.0,503.0,364.0,135.0,115.0,826.0,1335.0,0.0,1403.0,14.0,27.0,6.0,4.0,10.0,9.0,8.0,6.0,8.0,9.0,2.0,100.0,4513.0,3909.0,6499.0,6935.0,5572.0,7292.0,5416.0,7789.0,6415.0,5616.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,2.0,,,,
1.0,4.0,2.0,4.0,0.0,4.0,2.0,4.0,0.0,3.0,147.0,1420.0,1011.0,423.0,921.0,1209.0,719.0,791.0,585.0,362.0,2.0,4.0,3.0,2.0,4.0,2.0,6.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,2175,1637472108869,4111370328,CLASSIC,teambuilder-match-4111370328,1637469933614,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,1.0,80.0,5.0,8.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,4.0,12.0,8.0,10.0,11.0,9.0,8.0,10.0,8.0,10.0,10.0,9997.0,1278.0,481.0,5932.0,2275.0,1425.0,3021.0,1985.0,6406.0,313.0,NA1_4111370328,98.0,111.0,10.0,107.0,85.0,10.0,109.0,0.0,96.0,21.0,2193.0,8105.0,6884.0,1204.0,710.0,768.0,4499.0,990.0,100.0,5546.0,440,1.0,548918.0,2148.0,238560.0,34199.0,62989.0,105279.0,387574.0,17671.0,52105.0,198431.0,900205.0,12676.0,9486.0,7737.0,7785.0,2985.0,2423.0,7521.0,3275.0,6507.0,6067.0,6547.0,5670.0,7111.0,6358.0,4571.0,3769.0,5494.0,3766.0,5120.0,7612.0,11.0,3.0,485.0,103.0,372.0,648.0,0.0,230.0,0.0,300.0,0.0,208.0,12.0,11.0,2.0,4.0,17.0,22.0,10.0,19.0,5.0,7.0,0.0,200.0,8894.0,4811.0,6889.0,7430.0,5055.0,4337.0,7188.0,4440.0,7001.0,6809.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,,,,6.0,,
3.0,0.0,5.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,163.0,1427.0,681.0,86.0,333.0,980.0,257.0,1475.0,86.0,1235.0,7.0,3.0,1.0,1.0,3.0,3.0,6.0,1.0,2.0,2.0,3.0,4.0,1.0,0.0,2489,1637469553379,4111331227,CLASSIC,teambuilder-match-4111331227,1637467064205,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,84.0,0.0,88.0,0.0,0.0,4.0,4.0,3.0,1.0,2.0,4.0,1.0,6.0,3.0,1.0,0.0,10.0,7.0,9.0,11.0,8.0,9.0,11.0,10.0,11.0,9.0,1900.0,3789.0,831.0,442.0,0.0,0.0,2732.0,0.0,3776.0,117.0,NA1_4111331227,88.0,10.0,117.0,112.0,4.0,6.0,88.0,17.0,111.0,97.0,4846.0,580.0,3754.0,4846.0,4494.0,3236.0,5968.0,5354.0,1001.0,1783.0,440,1.0,151185.0,79768.0,0.0,55725.0,22749.0,118288.0,371885.0,183913.0,119782.0,0.0,900303.0,6947.0,4731.0,4585.0,5757.0,4494.0,4764.0,8700.0,6055.0,5140.0,1900.0,5838.0,4177.0,5831.0,5956.0,4583.0,5420.0,6607.0,7650.0,5761.0,4710.0,11.0,4.0,201.0,362.0,0.0,469.0,0.0,1528.0,0.0,701.0,362.0,0.0,13.0,354.0,14.0,4.0,41.0,1.0,16.0,0.0,5.0,19.0,0.0,200.0,6932.0,3755.0,5391.0,8212.0,4077.0,5851.0,7628.0,6804.0,7647.0,5302.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,1.0,3.0,4.0,
2.0,4.0,2.0,3.0,6.0,2.0,3.0,2.0,3.0,2.0,2530.0,788.0,448.0,575.0,285.0,2331.0,1057.0,510.0,1047.0,593.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0,0.0,0.0,2050,1637466158754,4111201895,CLASSIC,teambuilder-match-4111201895,1637464108705,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,80.0,76.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,9.0,8.0,11.0,7.0,9.0,11.0,9.0,9.0,8.0,7.0,449.0,1423.0,3276.0,2664.0,200.0,0.0,3265.0,2862.0,548.0,1679.0,NA1_4111201895,7.0,10.0,119.0,26.0,101.0,110.0,80.0,88.0,85.0,7.0,4552.0,2032.0,745.0,1887.0,5604.0,5456.0,882.0,5362.0,5014.0,1269.0,700,1.0,260709.0,209209.0,82042.0,166369.0,11135.0,47767.0,147823.0,59259.0,6114.0,12091.0,900346.0,5181.0,3745.0,4178.0,4940.0,5804.0,6551.0,4148.0,8224.0,5854.0,3233.0,6955.0,5178.0,5463.0,4335.0,5860.0,6281.0,4307.0,4710.0,4947.0,3718.0,8.0,7.0,180.0,290.0,156.0,388.0,0.0,1094.0,0.0,0.0,290.0,284.0,3.0,3.0,5.0,28.0,9.0,11.0,4.0,11.0,30.0,38.0,3.0,200.0,6080.0,4798.0,7435.0,4057.0,5464.0,7709.0,5611.0,6030.0,4699.0,3960.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,
9.0,2.0,0.0,5.0,1.0,1.0,1.0,4.0,6.0,0.0,409.0,429.0,381.0,497.0,88.0,205.0,525.0,268.0,2350.0,1603.0,1.0,1.0,2.0,5.0,3.0,3.0,0.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,1958,1637477210886,4111426073,CLASSIC,teambuilder-match-4111426073,1637475252458,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.0,4.0,0.0,0.0,4.0,66.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,4.0,5.0,2.0,1.0,10.0,9.0,9.0,10.0,8.0,7.0,11.0,9.0,11.0,9.0,1165.0,1760.0,410.0,8218.0,0.0,2275.0,0.0,968.0,8884.0,461.0,NA1_4111426073,100.0,7.0,12.0,86.0,70.0,4.0,113.0,15.0,104.0,110.0,5831.0,818.0,3218.0,963.0,2737.0,497.0,4084.0,3310.0,469.0,4415.0,440,1.0,43572.0,120689.0,336809.0,18169.0,2612.0,27319.0,20907.0,164115.0,102959.0,255140.0,900314.0,7425.0,2579.0,3944.0,9656.0,3342.0,2840.0,4084.0,4594.0,9782.0,4877.0,4709.0,4629.0,4781.0,6032.0,3888.0,3205.0,5575.0,5693.0,7275.0,5753.0,11.0,4.0,428.0,0.0,315.0,474.0,605.0,68.0,0.0,315.0,429.0,0.0,4.0,19.0,1.0,8.0,7.0,39.0,9.0,1.0,10.0,8.0,0.0,200.0,6413.0,5272.0,5969.0,6583.0,4623.0,3315.0,7560.0,5762.0,7498.0,5472.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,,1.0,,5.0,2.0,
9.0,4.0,1.0,7.0,7.0,2.0,0.0,1.0,8.0,0.0,625.0,1498.0,282.0,123.0,1900.0,1133.0,121.0,460.0,1319.0,1138.0,5.0,4.0,6.0,5.0,3.0,2.0,4.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,1866,1637381352797,4109839716,CLASSIC,teambuilder-match-4109839716,1637379485809,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,91.0,7.0,0.0,71.0,0.0,0.0,2.0,6.0,2.0,1.0,5.0,1.0,0.0,9.0,2.0,3.0,6.0,10.0,9.0,9.0,9.0,10.0,11.0,10.0,10.0,12.0,10.0,2658.0,0.0,1389.0,2256.0,179.0,2757.0,1956.0,803.0,4846.0,7432.0,NA1_4109839716,94.0,22.0,101.0,25.0,19.0,116.0,85.0,26.0,139.0,85.0,957.0,3837.0,5261.0,1476.0,3534.0,7037.0,1025.0,8267.0,184.0,1070.0,440,2.0,14402.0,49773.0,86135.0,173092.0,375983.0,35724.0,33462.0,121895.0,90596.0,209758.0,900258.0,3769.0,5166.0,6698.0,4147.0,4194.0,9842.0,4763.0,9354.0,5031.0,8503.0,4765.0,7083.0,6907.0,5238.0,5800.0,8183.0,4261.0,8435.0,6079.0,6073.0,9.0,8.0,153.0,1329.0,48.0,415.0,480.0,48.0,1781.0,284.0,0.0,0.0,43.0,54.0,6.0,33.0,2.0,3.0,6.0,5.0,12.0,11.0,0.0,200.0,6591.0,5322.0,5298.0,5053.0,6552.0,8158.0,6371.0,6489.0,8782.0,6159.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,1.0,2.0,,2.0
5.0,4.0,1.0,1.0,1.0,2.0,7.0,3.0,0.0,2.0,978.0,348.0,233.0,210.0,299.0,932.0,225.0,1789.0,209.0,610.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,1816,1637272175621,4108175689,CLASSIC,teambuilder-match-4108175689,1637270359125,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,68.0,0.0,0.0,0.0,0.0,104.0,4.0,0.0,1.0,2.0,3.0,5.0,1.0,2.0,0.0,2.0,5.0,5.0,1.0,10.0,8.0,9.0,11.0,9.0,8.0,10.0,10.0,10.0,9.0,45.0,3027.0,4014.0,6803.0,129.0,836.0,2707.0,215.0,1294.0,512.0,NA1_4108175689,98.0,21.0,20.0,110.0,100.0,23.0,109.0,19.0,81.0,97.0,3189.0,267.0,503.0,1801.0,4344.0,800.0,2188.0,3023.0,5180.0,5311.0,400,0.0,44821.0,28951.0,294175.0,229994.0,594.0,13740.0,26851.0,105586.0,88945.0,21103.0,900275.0,3234.0,3689.0,4688.0,8880.0,5584.0,1823.0,6646.0,4182.0,7683.0,5824.0,4928.0,4523.0,6048.0,6225.0,6699.0,4187.0,5045.0,5839.0,5849.0,6220.0,6.0,9.0,0.0,393.0,170.0,276.0,1110.0,186.0,1751.0,944.0,1208.0,0.0,10.0,44.0,8.0,12.0,9.0,30.0,9.0,9.0,6.0,9.0,0.0,100.0,6630.0,4516.0,5365.0,7938.0,5368.0,4794.0,6849.0,7006.0,6821.0,5342.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,,,1.0
4.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,3.0,233.0,424.0,753.0,649.0,1520.0,1008.0,1257.0,803.0,635.0,602.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,1564,1637206594222,4107465950,CLASSIC,teambuilder-match-4107465950,1637205029364,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,83.0,0.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,10.0,8.0,8.0,10.0,8.0,9.0,10.0,9.0,10.0,9.0,0.0,2051.0,2404.0,545.0,1007.0,4190.0,1560.0,4363.0,4740.0,157.0,NA1_4107465950,101.0,17.0,3.0,91.0,85.0,2.0,95.0,7.0,117.0,112.0,10069.0,870.0,667.0,6132.0,4279.0,1670.0,3700.0,1300.0,413.0,6429.0,440,1.0,131859.0,56952.0,86504.0,73042.0,50000.0,28779.0,32340.0,601268.0,56770.0,26870.0,900297.0,10443.0,2921.0,3345.0,7136.0,5857.0,6143.0,5261.0,6983.0,5309.0,6587.0,6233.0,3824.0,5263.0,5114.0,4870.0,4593.0,5257.0,5553.0,5570.0,5827.0,11.0,2.0,374.0,0.0,273.0,458.0,570.0,282.0,0.0,1319.0,156.0,0.0,6.0,12.0,3.0,9.0,9.0,15.0,5.0,1.0,10.0,9.0,0.0,200.0,6819.0,4408.0,4959.0,7164.0,4468.0,5485.0,6704.0,5630.0,7267.0,5304.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,3.0,,
2.0,4.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,865.0,805.0,587.0,41.0,25.0,447.0,824.0,976.0,1147.0,991.0,2.0,2.0,3.0,4.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,2259,1637197228648,4107257020,CLASSIC,teambuilder-match-4107257020,1637194968722,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,83.0,0.0,0.0,0.0,5.0,72.0,12.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,10.0,7.0,9.0,10.0,8.0,9.0,10.0,9.0,12.0,8.0,1334.0,3117.0,75.0,2542.0,1378.0,3137.0,2454.0,0.0,1815.0,454.0,NA1_4107257020,104.0,7.0,15.0,95.0,112.0,3.0,96.0,6.0,138.0,83.0,8990.0,670.0,3195.0,596.0,3718.0,599.0,2845.0,4878.0,4195.0,2777.0,440,2.0,106701.0,185520.0,127793.0,11329.0,0.0,98627.0,14865.0,279572.0,77282.0,0.0,900243.0,10444.0,4482.0,3287.0,4005.0,5096.0,4358.0,6586.0,6224.0,6761.0,3231.0,7755.0,3840.0,6062.0,4401.0,5515.0,4122.0,4799.0,6126.0,7902.0,4201.0,10.0,5.0,120.0,694.0,16.0,865.0,0.0,621.0,1286.0,1346.0,750.0,0.0,12.0,33.0,4.0,13.0,14.0,32.0,12.0,6.0,15.0,7.0,1.0,200.0,7174.0,3615.0,6052.0,6610.0,4514.0,5108.0,6806.0,5094.0,9375.0,5026.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,3.0,,
3.0,1.0,0.0,4.0,2.0,2.0,11.0,0.0,4.0,1.0,733.0,826.0,967.0,984.0,2881.0,1142.0,257.0,1117.0,74.0,391.0,2.0,5.0,1.0,4.0,4.0,5.0,1.0,4.0,0.0,6.0,3.0,2.0,1.0,0.0,1899,1637181002042,4107057000,CLASSIC,teambuilder-match-4107057000,1637179101994,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1.0,4.0,0.0,73.0,0.0,0.0,4.0,11.0,68.0,0.0,0.0,0.0,3.0,0.0,12.0,1.0,2.0,0.0,1.0,4.0,5.0,4.0,10.0,8.0,9.0,9.0,10.0,9.0,11.0,9.0,11.0,9.0,1291.0,7569.0,234.0,1133.0,500.0,2690.0,1094.0,0.0,5166.0,6783.0,NA1_4107057000,112.0,44.0,7.0,86.0,118.0,26.0,107.0,1.0,127.0,49.0,2655.0,1280.0,2688.0,3557.0,13751.0,2709.0,4464.0,2660.0,1598.0,1479.0,440,0.0,20665.0,150180.0,143494.0,60904.0,26457.0,23382.0,34251.0,107165.0,219714.0,95711.0,900319.0,3946.0,9325.0,3552.0,4923.0,14252.0,5399.0,5770.0,3540.0,7195.0,8263.0,4998.0,5291.0,5142.0,4064.0,10181.0,5642.0,5257.0,4842.0,6804.0,6186.0,11.0,6.0,0.0,475.0,629.0,232.0,0.0,0.0,212.0,880.0,430.0,0.0,13.0,266.0,4.0,9.0,10.0,11.0,2.0,9.0,13.0,13.0,0.0,200.0,6902.0,4866.0,5352.0,6043.0,6289.0,5459.0,7356.0,5300.0,8575.0,5720.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,,1.0,1.0,1.0,5.0,,
4.0,5.0,0.0,2.0,4.0,7.0,4.0,0.0,3.0,2.0,1226.0,344.0,41.0,1363.0,970.0,45.0,656.0,114.0,248.0,131.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,2.0,2000,1637544745189,4112236922,CLASSIC,teambuilder-match-4112236922,1637542744699,MATCHED_GAME,11.23.409.111,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,70.0,0.0,0.0,0.0,14.0,0.0,76.0,0.0,2.0,4.0,3.0,2.0,2.0,5.0,0.0,2.0,2.0,3.0,0.0,9.0,8.0,8.0,11.0,8.0,8.0,11.0,10.0,9.0,9.0,440.0,997.0,399.0,3312.0,5043.0,396.0,1892.0,6583.0,1310.0,449.0,NA1_4112236922,49.0,3.0,7.0,110.0,10.0,101.0,106.0,102.0,5.0,110.0,4744.0,536.0,4558.0,524.0,441.0,4125.0,8509.0,479.0,395.0,5399.0,440,1.0,119885.0,27755.0,195939.0,120954.0,150640.0,54376.0,103613.0,40967.0,305433.0,44434.0,900337.0,5185.0,1534.0,5784.0,4134.0,5933.0,4690.0,11484.0,7375.0,2076.0,6154.0,4426.0,3044.0,6166.0,7013.0,4620.0,5420.0,7281.0,5419.0,4873.0,5876.0,5.0,3.0,0.0,0.0,827.0,298.0,448.0,168.0,1082.0,312.0,370.0,305.0,2.0,28.0,9.0,13.0,32.0,64.0,14.0,14.0,10.0,13.0,0.0,200.0,5879.0,4261.0,4893.0,7324.0,4943.0,4906.0,8014.0,6982.0,5072.0,5874.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,1.0,,1.0
0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,6.0,867.0,449.0,639.0,1132.0,2711.0,434.0,749.0,325.0,1054.0,1115.0,1.0,6.0,6.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,1585,1637546990815,4112324650,CLASSIC,teambuilder-match-4112324650,1637545405076,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,102.0,0.0,0.0,0.0,4.0,58.0,3.0,5.0,4.0,7.0,4.0,4.0,0.0,0.0,1.0,2.0,7.0,10.0,11.0,9.0,9.0,12.0,11.0,10.0,7.0,8.0,9.0,571.0,0.0,6110.0,4518.0,271.0,604.0,8274.0,100.0,3230.0,760.0,NA1_4112324650,105.0,100.0,68.0,18.0,44.0,74.0,89.0,43.0,32.0,10.0,5950.0,7645.0,132.0,600.0,7177.0,2948.0,877.0,1263.0,428.0,5703.0,430,0.0,353824.0,28244.0,210815.0,82733.0,374276.0,286871.0,70019.0,29600.0,157431.0,178006.0,900254.0,6712.0,11430.0,6372.0,5317.0,8082.0,3553.0,9320.0,1364.0,3955.0,6985.0,6317.0,7549.0,5644.0,5432.0,8106.0,5634.0,6034.0,3025.0,4004.0,4990.0,3.0,5.0,190.0,3785.0,130.0,198.0,634.0,0.0,168.0,0.0,296.0,521.0,5.0,7.0,11.0,214.0,6.0,6.0,12.0,3.0,17.0,4.0,1.0,100.0,6130.0,7706.0,5881.0,5448.0,9894.0,7430.0,7092.0,3702.0,4925.0,6098.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,,,
2.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,-155.0,87.0,23.0,119.0,573.0,58.0,875.0,257.0,110.0,185.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1897,1637464312440,4111047066,CLASSIC,teambuilder-match-4111047066,1637462415343,MATCHED_GAME,11.23.409.111,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,76.0,4.0,7.0,0.0,0.0,71.0,0.0,0.0,2.0,0.0,2.0,5.0,3.0,0.0,2.0,2.0,0.0,0.0,8.0,6.0,11.0,8.0,10.0,8.0,8.0,10.0,8.0,10.0,1491.0,858.0,68.0,1706.0,2718.0,1117.0,1606.0,4726.0,409.0,1242.0,NA1_4111047066,23.0,23.0,143.0,8.0,79.0,108.0,93.0,102.0,10.0,123.0,371.0,147.0,7680.0,269.0,800.0,6332.0,2914.0,744.0,3421.0,2686.0,700,1.0,77604.0,30835.0,85847.0,125493.0,114503.0,69198.0,825.0,285436.0,177458.0,30657.0,900343.0,1863.0,1039.0,7955.0,2102.0,3519.0,9362.0,4722.0,5470.0,4905.0,3929.0,3945.0,3252.0,6498.0,4194.0,4523.0,6233.0,5100.0,5172.0,5275.0,4685.0,3.0,7.0,0.0,34.0,206.0,127.0,0.0,1911.0,201.0,0.0,1073.0,0.0,34.0,65.0,11.0,8.0,5.0,15.0,10.0,13.0,6.0,12.0,0.0,100.0,4673.0,3140.0,7903.0,4755.0,6937.0,4679.0,4981.0,6646.0,4827.0,6169.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,1.0,,,,
4.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,2.0,0.0,191.0,321.0,295.0,487.0,159.0,587.0,1464.0,1173.0,1379.0,486.0,2.0,3.0,5.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,1699,1637565141386,4112667366,CLASSIC,teambuilder-match-4112667366,1637563441973,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,3.0,0.0,0.0,0.0,112.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,9.0,7.0,8.0,10.0,9.0,8.0,10.0,10.0,10.0,9.0,4099.0,1346.0,0.0,1893.0,454.0,4185.0,4524.0,0.0,4440.0,163.0,NA1_4112667366,77.0,19.0,5.0,101.0,109.0,6.0,111.0,15.0,113.0,101.0,1114.0,440.0,2388.0,607.0,6573.0,853.0,404.0,6383.0,160.0,4784.0,420,0.0,251856.0,76775.0,91163.0,16757.0,18135.0,49504.0,82852.0,183690.0,210200.0,56045.0,900263.0,5552.0,2202.0,2490.0,3413.0,7028.0,5767.0,4929.0,7167.0,4600.0,5020.0,4681.0,3636.0,4395.0,4522.0,6809.0,4687.0,5509.0,7138.0,5654.0,4976.0,8.0,3.0,338.0,416.0,102.0,912.0,0.0,728.0,0.0,784.0,0.0,72.0,8.0,30.0,8.0,16.0,11.0,59.0,9.0,6.0,9.0,13.0,0.0,200.0,5709.0,3304.0,4675.0,6289.0,5816.0,4966.0,7051.0,7243.0,6456.0,5284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,1.0,2.0,1.0
