killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,deathsplayer_10,assistsplayer_1,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_9,assistsplayer_10,dragon_team100,riftherald_team100,winningTeam,ward_player_0,ward_player_1,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,ward_player_10,towers_lost_team100,towers_lost_team200,inhibs_lost_team200,currentGold_1,magicDamageDoneToChampions_1,physicalDamageDoneToChampions_1,trueDamageDoneToChampions_1,totalDamageDoneToChampions_1,goldPerSecond_1,jungleMinionsKilled_1,level_1,minionsKilled_1,timeEnemySpentControlled_1,totalGold_1,xp_1,currentGold_2,magicDamageDoneToChampions_2,physicalDamageDoneToChampions_2,trueDamageDoneToChampions_2,totalDamageDoneToChampions_2,goldPerSecond_2,jungleMinionsKilled_2,level_2,minionsKilled_2,timeEnemySpentControlled_2,totalGold_2,xp_2,currentGold_3,magicDamageDoneToChampions_3,physicalDamageDoneToChampions_3,trueDamageDoneToChampions_3,totalDamageDoneToChampions_3,goldPerSecond_3,jungleMinionsKilled_3,level_3,minionsKilled_3,timeEnemySpentControlled_3,totalGold_3,xp_3,currentGold_4,magicDamageDoneToChampions_4,physicalDamageDoneToChampions_4,trueDamageDoneToChampions_4,totalDamageDoneToChampions_4,goldPerSecond_4,jungleMinionsKilled_4,level_4,minionsKilled_4,timeEnemySpentControlled_4,totalGold_4,xp_4,currentGold_5,magicDamageDoneToChampions_5,physicalDamageDoneToChampions_5,trueDamageDoneToChampions_5,totalDamageDoneToChampions_5,goldPerSecond_5,jungleMinionsKilled_5,level_5,minionsKilled_5,timeEnemySpentControlled_5,totalGold_5,xp_5,currentGold_6,magicDamageDoneToChampions_6,physicalDamageDoneToChampions_6,trueDamageDoneToChampions_6,totalDamageDoneToChampions_6,goldPerSecond_6,jungleMinionsKilled_6,level_6,minionsKilled_6,timeEnemySpentControlled_6,totalGold_6,xp_6,currentGold_7,magicDamageDoneToChampions_7,physicalDamageDoneToChampions_7,trueDamageDoneToChampions_7,totalDamageDoneToChampions_7,goldPerSecond_7,jungleMinionsKilled_7,level_7,minionsKilled_7,timeEnemySpentControlled_7,totalGold_7,xp_7,currentGold_8,magicDamageDoneToChampions_8,physicalDamageDoneToChampions_8,trueDamageDoneToChampions_8,totalDamageDoneToChampions_8,goldPerSecond_8,jungleMinionsKilled_8,level_8,minionsKilled_8,timeEnemySpentControlled_8,totalGold_8,xp_8,currentGold_9,magicDamageDoneToChampions_9,physicalDamageDoneToChampions_9,trueDamageDoneToChampions_9,totalDamageDoneToChampions_9,goldPerSecond_9,jungleMinionsKilled_9,level_9,minionsKilled_9,timeEnemySpentControlled_9,totalGold_9,xp_9,currentGold_10,magicDamageDoneToChampions_10,physicalDamageDoneToChampions_10,trueDamageDoneToChampions_10,totalDamageDoneToChampions_10,goldPerSecond_10,jungleMinionsKilled_10,level_10,minionsKilled_10,timeEnemySpentControlled_10,totalGold_10,xp_10,timestamp,gameMode,gameType,gameVersion,assistsplayer_8,deathsplayer_1,dragon_team200,inhibs_lost_team100,killsplayer_10,riftherald_team200,riftherald_team300,baron_team200,baron_team100,killsplayer_0,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
2.0,2.0,4.0,5.0,0.0,7.0,6.0,3.0,4.0,5.0,2.0,4.0,4.0,1.0,5.0,1.0,1.0,5.0,1.0,6.0,3.0,4.0,8.0,1.0,10.0,6.0,7.0,1.0,1.0,200.0,0.0,8.0,9.0,10.0,3.0,21.0,7.0,0.0,9.0,8.0,16.0,11.0,0.0,0.0,495.0,0.0,6597.0,40.0,6637.0,0.0,8.0,11.0,89.0,137070.0,5945.0,7588.0,548.0,1105.0,7371.0,402.0,8879.0,0.0,93.0,11.0,31.0,310493.0,6873.0,7909.0,704.0,10029.0,47.0,0.0,10076.0,0.0,0.0,12.0,119.0,81351.0,7304.0,8654.0,532.0,647.0,9826.0,0.0,10474.0,0.0,4.0,11.0,135.0,20608.0,8197.0,7476.0,149.0,2932.0,309.0,492.0,3734.0,30.0,0.0,9.0,3.0,34842.0,4499.0,5763.0,1688.0,0.0,9284.0,3167.0,12451.0,0.0,4.0,12.0,145.0,149880.0,9962.0,9920.0,1046.0,938.0,11040.0,861.0,12840.0,0.0,117.0,12.0,18.0,330420.0,9895.0,9622.0,1915.0,9756.0,346.0,39.0,10141.0,0.0,0.0,13.0,155.0,349946.0,8195.0,10213.0,1004.0,275.0,9096.0,20.0,9392.0,0.0,4.0,11.0,149.0,21049.0,9003.0,7447.0,357.0,1904.0,452.0,375.0,2733.0,30.0,0.0,9.0,25.0,21568.0,5172.0,5608.0,1200313.0,CLASSIC,MATCHED_GAME,11.21.403.3002,7.0,6.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,21,13,30,30,105,125,13,21,54,57,14713,12873,377,492,24150,30218,584364,872863,39800,47557,32818,42227,934,4462,51,40,22,31,37390,42810
2.0,3.0,7.0,11.0,3.0,1.0,5.0,4.0,8.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,11.0,4.0,7.0,6.0,10.0,4.0,3.0,9.0,7.0,2.0,2.0,100.0,0.0,10.0,12.0,2.0,9.0,23.0,14.0,4.0,9.0,8.0,29.0,2.0,9.0,2.0,348.0,13062.0,893.0,737.0,14693.0,0.0,8.0,13.0,145.0,206591.0,8813.0,10591.0,545.0,10194.0,2845.0,434.0,13474.0,0.0,4.0,12.0,118.0,201957.0,6970.0,8860.0,1188.0,1172.0,15223.0,1166.0,17562.0,0.0,115.0,12.0,15.0,190295.0,9311.0,9790.0,988.0,3340.0,10627.0,2070.0,16039.0,0.0,8.0,12.0,131.0,57775.0,10888.0,8974.0,901.0,3642.0,2385.0,478.0,6506.0,30.0,0.0,11.0,25.0,198986.0,6401.0,7305.0,625.0,4257.0,1137.0,1070.0,6465.0,0.0,0.0,10.0,83.0,454250.0,5325.0,6916.0,13.0,503.0,9742.0,888.0,11134.0,0.0,114.0,12.0,35.0,205055.0,8178.0,9573.0,276.0,7404.0,846.0,164.0,8415.0,0.0,0.0,12.0,132.0,239154.0,7376.0,9886.0,300.0,17212.0,1162.0,0.0,18375.0,0.0,4.0,12.0,157.0,192683.0,10984.0,9279.0,659.0,5766.0,1247.0,502.0,7516.0,30.0,0.0,9.0,27.0,79831.0,5459.0,5941.0,1200365.0,CLASSIC,MATCHED_GAME,11.22.406.3587,5.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,20,26,30,30,135,118,26,20,60,55,31410,35142,434,434,31973,14134,855604,1170973,68274,51905,42383,37322,4885,2624,56,64,38,28,45520,41595
9.0,4.0,2.0,4.0,0.0,4.0,6.0,4.0,7.0,5.0,3.0,3.0,6.0,7.0,1.0,6.0,3.0,2.0,4.0,6.0,3.0,2.0,5.0,1.0,8.0,5.0,13.0,1.0,0.0,200.0,0.0,5.0,50.0,12.0,10.0,21.0,8.0,7.0,10.0,12.0,22.0,9.0,4.0,0.0,297.0,104.0,20986.0,623.0,21714.0,0.0,2.0,14.0,148.0,262891.0,11067.0,11577.0,646.0,7818.0,1239.0,657.0,9715.0,0.0,103.0,11.0,13.0,106944.0,7381.0,7852.0,945.0,659.0,4956.0,0.0,5616.0,0.0,0.0,11.0,142.0,68173.0,7435.0,8468.0,1593.0,520.0,10386.0,72.0,10978.0,0.0,0.0,11.0,166.0,42339.0,8768.0,8273.0,158.0,2382.0,733.0,492.0,3608.0,30.0,0.0,8.0,22.0,48088.0,4343.0,4766.0,1948.0,530.0,6184.0,3762.0,10478.0,0.0,0.0,12.0,113.0,123577.0,7748.0,9044.0,2150.0,0.0,12235.0,826.0,13061.0,0.0,116.0,12.0,21.0,198507.0,8800.0,9759.0,1063.0,11528.0,1993.0,860.0,14382.0,0.0,0.0,11.0,125.0,417495.0,7563.0,8486.0,406.0,3121.0,11724.0,168.0,15014.0,0.0,4.0,11.0,140.0,32464.0,9799.0,8014.0,478.0,4103.0,752.0,0.0,4856.0,30.0,0.0,9.0,4.0,138827.0,5437.0,5744.0,1200381.0,CLASSIC,MATCHED_GAME,11.20.400.7328,7.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,21,19,30,30,105,120,19,21,55,55,11483,19282,491,403,38300,32888,528435,910870,51631,57791,38994,39347,1844,5616,98,59,20,34,40936,41047
4.0,8.0,3.0,3.0,2.0,0.0,4.0,4.0,8.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,8.0,8.0,5.0,4.0,1.0,6.0,3.0,6.0,3.0,0.0,100.0,0.0,3.0,7.0,4.0,8.0,27.0,11.0,8.0,8.0,21.0,23.0,3.0,9.0,2.0,748.0,1368.0,6483.0,0.0,7852.0,0.0,0.0,13.0,145.0,30797.0,7813.0,10046.0,1379.0,644.0,8560.0,401.0,9606.0,0.0,68.0,11.0,21.0,287342.0,8579.0,7533.0,1548.0,7801.0,1271.0,581.0,9654.0,0.0,8.0,12.0,110.0,11764.0,7699.0,9202.0,801.0,1400.0,6413.0,291.0,8104.0,0.0,4.0,11.0,130.0,0.0,7201.0,7485.0,1139.0,6078.0,344.0,1162.0,7584.0,30.0,0.0,10.0,29.0,97486.0,5474.0,6500.0,777.0,7947.0,851.0,0.0,8799.0,0.0,15.0,11.0,131.0,97267.0,7477.0,8547.0,739.0,1293.0,6791.0,314.0,8398.0,0.0,117.0,11.0,5.0,515886.0,7614.0,8573.0,565.0,6410.0,736.0,0.0,7147.0,0.0,0.0,12.0,137.0,96688.0,7290.0,9090.0,1716.0,494.0,14935.0,256.0,15686.0,0.0,0.0,12.0,156.0,71327.0,9711.0,9032.0,609.0,1671.0,587.0,674.0,2932.0,30.0,0.0,9.0,28.0,46572.0,5024.0,5906.0,1200299.0,CLASSIC,MATCHED_GAME,11.22.406.3587,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,17,20,30,30,80,132,20,17,57,55,17291,17815,435,457,23071,23900,427389,827740,42800,42962,36766,37116,2435,1244,49,71,29,18,40766,41148
3.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,0.0,2.0,5.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,4.0,3.0,1.0,6.0,4.0,8.0,0.0,0.0,200.0,0.0,12.0,0.0,32.0,9.0,20.0,6.0,4.0,17.0,7.0,30.0,4.0,2.0,0.0,372.0,6151.0,895.0,0.0,7046.0,0.0,0.0,12.0,122.0,216694.0,7247.0,9158.0,604.0,28.0,5074.0,2250.0,7353.0,0.0,133.0,12.0,13.0,177258.0,8144.0,8860.0,599.0,413.0,3542.0,426.0,4382.0,0.0,1.0,12.0,176.0,761.0,7559.0,9768.0,737.0,3549.0,5707.0,0.0,9256.0,0.0,4.0,11.0,154.0,8355.0,6787.0,7903.0,195.0,1248.0,231.0,442.0,1922.0,30.0,0.0,8.0,28.0,102381.0,4445.0,4939.0,207.0,4983.0,1821.0,192.0,6997.0,0.0,4.0,11.0,122.0,36165.0,7007.0,8215.0,105.0,2189.0,1062.0,426.0,3678.0,0.0,105.0,10.0,7.0,304588.0,6370.0,7286.0,990.0,6538.0,438.0,271.0,7249.0,0.0,9.0,12.0,134.0,121225.0,8180.0,9170.0,1436.0,210.0,7411.0,505.0,8127.0,0.0,16.0,11.0,144.0,35504.0,7506.0,7728.0,400.0,3206.0,393.0,448.0,4048.0,30.0,0.0,9.0,11.0,83284.0,5050.0,5600.0,1200320.0,CLASSIC,MATCHED_GAME,11.22.406.3587,3.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10,12,30,30,138,134,12,10,55,53,11389,17126,493,418,15449,11125,505449,580766,29959,30099,34182,34113,3118,1842,73,64,11,22,40628,37999
2.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,15.0,7.0,4.0,6.0,5.0,3.0,1.0,5.0,1.0,4.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,3.0,14.0,1.0,0.0,200.0,52.0,6.0,8.0,7.0,8.0,9.0,6.0,9.0,5.0,4.0,77.0,5.0,0.0,0.0,218.0,424.0,11913.0,0.0,12337.0,0.0,0.0,12.0,102.0,53211.0,6468.0,9153.0,341.0,2368.0,1535.0,730.0,4634.0,30.0,0.0,9.0,24.0,87855.0,5141.0,5920.0,375.0,6407.0,1800.0,0.0,8207.0,0.0,0.0,11.0,117.0,146760.0,6330.0,8039.0,179.0,572.0,11124.0,0.0,11697.0,0.0,0.0,11.0,130.0,71548.0,7484.0,7332.0,463.0,354.0,6509.0,691.0,7555.0,0.0,88.0,10.0,17.0,160443.0,6088.0,7162.0,84.0,12424.0,339.0,0.0,12763.0,0.0,4.0,12.0,106.0,167483.0,7129.0,8601.0,1800.0,733.0,3333.0,168.0,4235.0,0.0,118.0,12.0,10.0,319908.0,7700.0,9691.0,817.0,12312.0,1159.0,0.0,13471.0,0.0,4.0,12.0,117.0,95098.0,7797.0,9355.0,1918.0,2178.0,19744.0,1571.0,23494.0,0.0,0.0,13.0,150.0,161954.0,13970.0,11427.0,992.0,4779.0,2047.0,0.0,6827.0,30.0,0.0,11.0,24.0,160246.0,6967.0,8126.0,1200371.0,CLASSIC,MATCHED_GAME,11.21.403.3002,6.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,28,14,30,30,88,126,14,28,53,60,10125,32426,390,407,32881,26622,519817,904689,44430,60790,31511,43563,1421,1739,38,101,14,30,37606,47200
1.0,1.0,5.0,4.0,2.0,7.0,7.0,18.0,6.0,9.0,4.0,7.0,10.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,7.0,3.0,7.0,6.0,15.0,0.0,0.0,200.0,0.0,6.0,3.0,3.0,7.0,14.0,8.0,2.0,3.0,5.0,22.0,10.0,1.0,0.0,71.0,531.0,10820.0,90.0,11442.0,0.0,0.0,11.0,104.0,165985.0,5521.0,7397.0,553.0,0.0,8102.0,483.0,8586.0,0.0,97.0,11.0,17.0,231105.0,6553.0,8025.0,2021.0,521.0,9406.0,534.0,10462.0,0.0,0.0,12.0,142.0,71033.0,9206.0,9552.0,184.0,10775.0,1221.0,0.0,11996.0,0.0,0.0,11.0,133.0,172558.0,6949.0,7819.0,255.0,4400.0,1870.0,872.0,7144.0,30.0,0.0,9.0,28.0,157212.0,5430.0,5608.0,134.0,2477.0,6730.0,60.0,9268.0,0.0,0.0,13.0,142.0,102813.0,9406.0,10674.0,484.0,701.0,9137.0,734.0,10573.0,0.0,144.0,13.0,19.0,403163.0,10299.0,10113.0,319.0,22897.0,1902.0,1120.0,25920.0,0.0,8.0,14.0,136.0,291297.0,11988.0,11832.0,491.0,431.0,7228.0,0.0,7659.0,0.0,8.0,12.0,131.0,394287.0,8686.0,8776.0,204.0,2433.0,1304.0,0.0,3738.0,30.0,0.0,10.0,28.0,81290.0,6354.0,6846.0,1200462.0,CLASSIC,MATCHED_GAME,11.22.406.3587,6.0,11.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,41,13,30,30,97,160,13,40,54,62,16227,28939,424,456,31419,26301,797893,1272850,49630,57158,33659,46733,1979,1914,33,40,18,37,38401,48241
2.0,1.0,2.0,6.0,6.0,3.0,4.0,3.0,6.0,3.0,3.0,8.0,1.0,2.0,3.0,2.0,6.0,4.0,1.0,5.0,7.0,0.0,1.0,4.0,5.0,6.0,6.0,3.0,1.0,100.0,10.0,14.0,5.0,44.0,15.0,8.0,9.0,4.0,20.0,15.0,80.0,5.0,9.0,2.0,326.0,810.0,9050.0,0.0,9861.0,0.0,1.0,12.0,148.0,301210.0,7801.0,9947.0,502.0,545.0,4122.0,74.0,4741.0,0.0,119.0,11.0,12.0,217700.0,6877.0,7706.0,230.0,4045.0,124.0,324.0,4494.0,30.0,0.0,8.0,28.0,36339.0,5440.0,4862.0,726.0,0.0,9458.0,26.0,9484.0,0.0,7.0,11.0,146.0,80067.0,9151.0,8395.0,547.0,7132.0,978.0,38.0,8148.0,0.0,0.0,12.0,129.0,114654.0,7707.0,9163.0,242.0,1643.0,7832.0,0.0,9476.0,0.0,0.0,12.0,104.0,27314.0,6950.0,9806.0,248.0,542.0,7992.0,457.0,8992.0,0.0,117.0,12.0,25.0,387831.0,8398.0,9073.0,1011.0,8372.0,288.0,0.0,8660.0,0.0,2.0,12.0,141.0,72635.0,7716.0,9028.0,647.0,13207.0,638.0,0.0,13846.0,0.0,0.0,12.0,147.0,101862.0,8992.0,9226.0,393.0,0.0,3108.0,1019.0,4128.0,30.0,0.0,9.0,16.0,51495.0,6658.0,5116.0,1200406.0,CLASSIC,MATCHED_GAME,11.22.406.3587,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,17,17,30,30,127,119,17,17,54,57,12532,23764,463,433,23732,19858,749970,641137,36728,45102,36976,38714,462,1476,86,128,14,26,40073,42249
2.0,2.0,4.0,6.0,1.0,0.0,7.0,9.0,9.0,5.0,6.0,11.0,4.0,2.0,2.0,4.0,1.0,6.0,0.0,2.0,1.0,1.0,5.0,0.0,3.0,3.0,15.0,0.0,0.0,200.0,0.0,8.0,4.0,5.0,8.0,207.0,7.0,8.0,7.0,11.0,19.0,9.0,0.0,0.0,851.0,1823.0,3829.0,0.0,5652.0,0.0,0.0,12.0,103.0,86426.0,5701.0,9236.0,1138.0,5129.0,338.0,1489.0,6956.0,0.0,75.0,10.0,14.0,191700.0,6463.0,6684.0,881.0,265.0,8714.0,658.0,9637.0,0.0,0.0,11.0,93.0,96025.0,6396.0,8300.0,453.0,1849.0,5329.0,26.0,7205.0,0.0,0.0,9.0,70.0,0.0,6348.0,5511.0,347.0,6173.0,231.0,350.0,6755.0,30.0,0.0,10.0,32.0,121641.0,5717.0,6693.0,373.0,12005.0,760.0,0.0,12766.0,0.0,0.0,12.0,112.0,194278.0,5373.0,9654.0,3082.0,1525.0,5359.0,176.0,7061.0,0.0,74.0,11.0,19.0,124204.0,7807.0,7647.0,763.0,3478.0,12544.0,688.0,16710.0,0.0,4.0,13.0,129.0,85190.0,9453.0,11185.0,2281.0,196.0,9892.0,1579.0,11668.0,0.0,19.0,12.0,140.0,216943.0,10206.0,9282.0,895.0,6184.0,1093.0,702.0,7980.0,30.0,0.0,10.0,13.0,100093.0,6649.0,7139.0,1200360.0,CLASSIC,MATCHED_GAME,11.22.406.3587,5.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,26,15,30,30,75,97,15,26,52,58,15239,23388,312,413,18441,29648,495792,720708,36205,56185,30625,39488,2523,3145,232,52,9,26,36424,44907
11.0,3.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,2.0,2.0,4.0,6.0,4.0,3.0,3.0,2.0,2.0,0.0,6.0,3.0,0.0,7.0,1.0,0.0,6.0,6.0,2.0,2.0,100.0,0.0,6.0,12.0,9.0,7.0,12.0,9.0,5.0,6.0,7.0,17.0,3.0,7.0,1.0,1495.0,12527.0,2117.0,942.0,15587.0,0.0,1.0,13.0,142.0,96344.0,11135.0,10441.0,72.0,461.0,3400.0,413.0,4275.0,0.0,115.0,11.0,23.0,496377.0,8162.0,8334.0,652.0,423.0,4100.0,576.0,5099.0,0.0,0.0,12.0,165.0,76516.0,7347.0,8852.0,1283.0,1032.0,2957.0,0.0,3990.0,0.0,17.0,10.0,140.0,0.0,6783.0,7297.0,398.0,2864.0,350.0,336.0,3551.0,30.0,0.0,9.0,2.0,93428.0,4648.0,5343.0,669.0,427.0,3882.0,536.0,4845.0,0.0,0.0,12.0,138.0,125746.0,5769.0,8646.0,466.0,509.0,10255.0,738.0,11503.0,0.0,120.0,14.0,51.0,147679.0,9701.0,12129.0,159.0,388.0,6277.0,386.0,7051.0,0.0,19.0,11.0,131.0,159298.0,7939.0,7838.0,460.0,915.0,7429.0,0.0,8345.0,0.0,0.0,10.0,130.0,367957.0,7890.0,6365.0,244.0,2540.0,585.0,401.0,3526.0,30.0,0.0,9.0,28.0,57934.0,4994.0,6035.0,1200311.0,CLASSIC,MATCHED_GAME,11.21.403.3002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,30,30,133,139,14,15,55,56,17307,4779,472,478,12924,28428,762665,858614,32502,35270,38075,36293,2267,2061,46,44,16,14,40267,41013
6.0,2.0,1.0,4.0,2.0,6.0,5.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,5.0,3.0,1.0,8.0,2.0,4.0,6.0,3.0,2.0,2.0,5.0,2.0,0.0,200.0,0.0,5.0,41.0,16.0,10.0,5.0,13.0,3.0,19.0,17.0,48.0,10.0,2.0,0.0,1114.0,9100.0,3513.0,0.0,12613.0,0.0,0.0,12.0,129.0,53606.0,8209.0,9885.0,596.0,1442.0,614.0,0.0,2056.0,30.0,0.0,9.0,13.0,74285.0,6120.0,5609.0,559.0,4715.0,1182.0,0.0,5897.0,0.0,0.0,11.0,122.0,409731.0,5634.0,8177.0,491.0,0.0,5495.0,840.0,6336.0,0.0,8.0,12.0,159.0,54473.0,8691.0,9057.0,438.0,349.0,6701.0,512.0,7563.0,0.0,108.0,12.0,32.0,435013.0,7603.0,8699.0,1334.0,3453.0,9309.0,0.0,12762.0,0.0,8.0,13.0,169.0,42741.0,9734.0,10892.0,823.0,8337.0,1446.0,519.0,10303.0,0.0,136.0,12.0,5.0,196318.0,8413.0,8778.0,106.0,253.0,2785.0,162.0,3201.0,0.0,20.0,13.0,176.0,107357.0,8361.0,10635.0,579.0,812.0,7735.0,40.0,8587.0,0.0,0.0,11.0,144.0,41002.0,6919.0,8219.0,37.0,3597.0,869.0,428.0,4894.0,30.0,1.0,7.0,12.0,118025.0,5532.0,4007.0,1200459.0,CLASSIC,MATCHED_GAME,11.21.403.3002,1.0,3.0,4.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,14,15,30,30,116,165,15,14,56,56,15606,16452,455,506,17505,22144,1027108,505443,34465,39747,36257,38959,1352,1149,77,100,21,13,41427,42531
7.0,7.0,1.0,7.0,4.0,5.0,9.0,9.0,3.0,2.0,6.0,8.0,7.0,5.0,4.0,6.0,7.0,4.0,4.0,8.0,5.0,9.0,7.0,3.0,4.0,3.0,9.0,3.0,0.0,100.0,0.0,9.0,4.0,8.0,5.0,32.0,10.0,0.0,52.0,3.0,31.0,4.0,7.0,1.0,2200.0,7274.0,1074.0,2593.0,10941.0,0.0,0.0,12.0,104.0,523957.0,8550.0,8614.0,1841.0,1275.0,10584.0,1340.0,13200.0,0.0,104.0,13.0,17.0,200598.0,9416.0,11289.0,436.0,7809.0,435.0,0.0,8244.0,0.0,0.0,12.0,144.0,252725.0,7186.0,9778.0,2318.0,1415.0,14379.0,20.0,15814.0,0.0,8.0,12.0,108.0,14008.0,8868.0,8686.0,1059.0,6180.0,1833.0,598.0,8611.0,30.0,0.0,10.0,24.0,137110.0,6909.0,6876.0,229.0,868.0,9595.0,491.0,10954.0,0.0,0.0,12.0,128.0,18636.0,8844.0,8777.0,1562.0,12900.0,2697.0,984.0,16581.0,0.0,120.0,14.0,38.0,138809.0,10552.0,12279.0,64.0,1780.0,13146.0,1882.0,16809.0,0.0,0.0,12.0,117.0,111548.0,9144.0,9735.0,471.0,0.0,5469.0,883.0,6353.0,0.0,4.0,10.0,104.0,16315.0,7321.0,6628.0,76.0,3256.0,891.0,0.0,4147.0,30.0,0.0,10.0,6.0,157104.0,5776.0,6933.0,1200412.0,CLASSIC,MATCHED_GAME,11.22.406.3587,2.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,29,26,30,30,112,124,26,28,59,58,23953,18804,397,393,28305,31798,1128398,442412,56810,54844,40929,41637,4551,4240,58,96,33,21,45243,44352
2.0,2.0,4.0,2.0,0.0,7.0,6.0,8.0,0.0,5.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,5.0,6.0,2.0,0.0,100.0,0.0,12.0,5.0,8.0,13.0,72.0,13.0,2.0,11.0,75.0,45.0,6.0,9.0,1.0,198.0,0.0,8029.0,172.0,8201.0,0.0,0.0,11.0,91.0,179593.0,5973.0,7586.0,269.0,4432.0,1060.0,440.0,5932.0,0.0,94.0,10.0,25.0,391237.0,6889.0,7100.0,460.0,7453.0,1587.0,356.0,9396.0,0.0,0.0,11.0,114.0,23056.0,6865.0,8017.0,1439.0,0.0,4811.0,2430.0,7242.0,0.0,7.0,12.0,167.0,36435.0,7744.0,9379.0,48.0,1607.0,680.0,423.0,2711.0,30.0,0.0,8.0,26.0,23717.0,4393.0,4597.0,1531.0,0.0,8045.0,1426.0,9471.0,0.0,4.0,13.0,158.0,255057.0,10480.0,10889.0,970.0,637.0,8598.0,350.0,9586.0,0.0,155.0,13.0,16.0,82714.0,9320.0,11207.0,1269.0,9105.0,550.0,440.0,10096.0,0.0,0.0,12.0,124.0,10572.0,8759.0,9506.0,515.0,316.0,5518.0,0.0,5834.0,0.0,0.0,11.0,128.0,103857.0,6435.0,7585.0,882.0,6118.0,603.0,0.0,6721.0,30.0,0.0,9.0,28.0,176656.0,5857.0,5914.0,1200365.0,CLASSIC,MATCHED_GAME,11.21.403.3002,1.0,8.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,23,10,30,30,101,159,10,23,52,58,13492,16176,423,454,16167,23314,654038,628856,33482,41708,31864,40851,3821,2216,110,146,9,17,36679,45101
