assistsplayer_10,assistsplayer_2,assistsplayer_6,assistsplayer_7,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_8,assistsplayer_9,assistsplayer_1,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team200,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_0,killsplayer_7,killsplayer_8,killsplayer_9,killsplayer_10,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,airdragon_team100,chemtechdragon_team100,earthdragon_team100,riftherald_team300,baron_team100,earthdragon_team200,ward_player_0,chemtechdragon_team200,riftherald_team200,time_cutoff,hextechdragon_team100,airdragon_team200,waterdragon_team200,inhibs_lost_team100
10.0,9.0,4.0,4.0,0.0,3.0,7.0,6.0,6.0,0.0,347.0,596.0,634.0,-115.0,124.0,290.0,271.0,1801.0,1052.0,392.0,4.0,5.0,9.0,4.0,4.0,3.0,6.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1979,1637188831286,4107209787,CLASSIC,teambuilder-match-4107209787,1637186851818,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,4.0,0.0,8.0,112.0,4.0,0.0,5.0,2.0,6.0,4.0,0.0,2.0,1.0,11.0,6.0,5.0,0.0,13.0,9.0,11.0,11.0,11.0,9.0,13.0,13.0,12.0,11.0,6949.0,3324.0,8113.0,6979.0,574.0,3765.0,5739.0,0.0,8742.0,1011.0,NA1_4107209787,181.0,9.0,5.0,104.0,133.0,2.0,179.0,15.0,116.0,125.0,2305.0,562.0,621.0,491.0,8940.0,841.0,597.0,13258.0,948.0,11806.0,400,0.0,177154.0,175938.0,167879.0,103530.0,117948.0,25038.0,285611.0,111508.0,59784.0,94423.0,1200385.0,9547.0,4083.0,9312.0,8422.0,9515.0,5159.0,6336.0,14159.0,10329.0,12994.0,8472.0,5171.0,6569.0,8835.0,7884.0,5090.0,8331.0,10366.0,8172.0,8916.0,3.0,1.0,292.0,196.0,578.0,952.0,0.0,552.0,0.0,901.0,639.0,176.0,7.0,5.0,9.0,5.0,8.0,11.0,7.0,3.0,7.0,6.0,1.0,200.0,10183.0,6036.0,7808.0,7806.0,8006.0,6092.0,10500.0,10431.0,9400.0,7869.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,20.0,,1.0,,
17.0,9.0,3.0,9.0,2.0,6.0,3.0,7.0,4.0,2.0,1292.0,941.0,541.0,541.0,171.0,1100.0,524.0,399.0,515.0,1008.0,2.0,3.0,8.0,2.0,7.0,6.0,7.0,6.0,5.0,4.0,2.0,1.0,0.0,0.0,2196,1637177724703,4107041624,CLASSIC,teambuilder-match-4107041624,1637175527909,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,73.0,12.0,8.0,9.0,4.0,96.0,0.0,23.0,2.0,5.0,10.0,4.0,3.0,1.0,1.0,6.0,2.0,14.0,2.0,12.0,10.0,11.0,14.0,11.0,10.0,11.0,11.0,12.0,12.0,5745.0,5055.0,1005.0,775.0,1321.0,7599.0,7353.0,0.0,6564.0,0.0,NA1_4107041624,135.0,8.0,9.0,148.0,105.0,14.0,117.0,9.0,108.0,101.0,141.0,968.0,9717.0,13312.0,8727.0,541.0,1755.0,9437.0,149.0,14408.0,400,0.0,63245.0,101959.0,299179.0,146838.0,59289.0,115333.0,239865.0,204736.0,8917.0,192331.0,1200341.0,6022.0,6434.0,11296.0,15095.0,10406.0,8487.0,9920.0,10084.0,7048.0,16969.0,6777.0,7016.0,7956.0,12721.0,7971.0,6274.0,6439.0,8049.0,6380.0,10187.0,1.0,4.0,136.0,411.0,574.0,1008.0,358.0,346.0,811.0,646.0,334.0,2561.0,6.0,11.0,3.0,13.0,7.0,173.0,30.0,10.0,5.0,6.0,1.0,100.0,9898.0,6282.0,7467.0,12272.0,7800.0,6359.0,8012.0,7987.0,9058.0,9002.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,20.0,,1.0,,
19.0,5.0,4.0,3.0,2.0,6.0,6.0,5.0,5.0,1.0,154.0,1669.0,160.0,428.0,997.0,272.0,769.0,358.0,1836.0,1244.0,4.0,5.0,8.0,4.0,8.0,8.0,4.0,8.0,1.0,4.0,2.0,0.0,0.0,0.0,2198,1637557095185,4112475416,CLASSIC,teambuilder-match-4112475416,1637554896993,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,90.0,0.0,4.0,0.0,0.0,76.0,0.0,8.0,7.0,3.0,1.0,4.0,6.0,3.0,1.0,12.0,6.0,8.0,3.0,12.0,12.0,11.0,11.0,11.0,9.0,13.0,11.0,12.0,11.0,693.0,13599.0,773.0,3433.0,0.0,6196.0,1182.0,1632.0,6755.0,3070.0,NA1_4112475416,93.0,38.0,13.0,121.0,103.0,14.0,119.0,13.0,104.0,130.0,8964.0,931.0,4277.0,373.0,6107.0,1198.0,10732.0,12608.0,969.0,5924.0,440,0.0,176606.0,237372.0,402647.0,47146.0,134721.0,89867.0,314882.0,79453.0,155232.0,22367.0,1200369.0,13164.0,15349.0,5302.0,3806.0,7334.0,7694.0,11914.0,16140.0,8327.0,9065.0,8189.0,8544.0,6850.0,5843.0,6997.0,6947.0,7964.0,9558.0,7906.0,9169.0,4.0,1.0,3507.0,818.0,251.0,0.0,1227.0,300.0,0.0,1898.0,602.0,70.0,4.0,15.0,9.0,8.0,8.0,22.0,5.0,4.0,4.0,6.0,1.0,100.0,9523.0,8718.0,7337.0,7619.0,8411.0,5264.0,10060.0,8234.0,9359.0,7831.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,1.0,20.0,,,,
4.0,4.0,3.0,6.0,6.0,6.0,1.0,4.0,1.0,1.0,655.0,1205.0,588.0,350.0,467.0,385.0,753.0,620.0,981.0,919.0,4.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,0.0,2480,1637553838572,4112412883,CLASSIC,teambuilder-match-4112412883,1637551358492,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,8.0,4.0,4.0,105.0,0.0,0.0,0.0,105.0,0.0,0.0,3.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,4.0,12.0,13.0,12.0,11.0,9.0,10.0,11.0,11.0,8.0,12.0,18.0,5578.0,6269.0,812.0,3973.0,272.0,1446.0,649.0,2410.0,2679.0,NA1_4112412883,138.0,174.0,155.0,13.0,12.0,110.0,149.0,3.0,9.0,116.0,8556.0,434.0,444.0,6013.0,891.0,3874.0,8027.0,3821.0,276.0,6278.0,700,1.0,78616.0,29908.0,252233.0,164739.0,14642.0,401953.0,38938.0,290914.0,99675.0,87770.0,1200399.0,9176.0,6013.0,7014.0,7075.0,4865.0,4146.0,9473.0,4983.0,2687.0,8957.0,7005.0,8250.0,7118.0,7225.0,4567.0,6460.0,6903.0,6170.0,4406.0,7469.0,1.0,1.0,601.0,0.0,300.0,249.0,0.0,0.0,0.0,512.0,0.0,0.0,7.0,7.0,5.0,5.0,16.0,6.0,6.0,3.0,17.0,7.0,0.0,200.0,9228.0,10371.0,9267.0,7497.0,5657.0,6187.0,7430.0,7384.0,5026.0,9365.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,20.0,,1.0,,
1.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,4.0,1666.0,928.0,608.0,511.0,960.0,-200.0,696.0,426.0,833.0,204.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,2.0,0.0,0.0,1510,1637549743151,4112352930,CLASSIC,teambuilder-match-4112352930,1637548232327,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,130.0,4.0,26.0,0.0,0.0,100.0,0.0,0.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,11.0,13.0,13.0,12.0,12.0,9.0,10.0,10.0,9.0,10.0,526.0,7754.0,609.0,2404.0,0.0,3209.0,1265.0,579.0,2903.0,457.0,NA1_4112352930,164.0,194.0,26.0,150.0,144.0,29.0,150.0,6.0,5.0,131.0,7963.0,448.0,8753.0,262.0,7647.0,1459.0,4034.0,2649.0,599.0,1694.0,700,2.0,56311.0,840767.0,439143.0,42056.0,24937.0,213525.0,0.0,65964.0,91345.0,19355.0,1200365.0,8900.0,8202.0,10269.0,2666.0,8281.0,5372.0,5300.0,3539.0,3502.0,2151.0,7841.0,7598.0,9158.0,7011.0,9380.0,5400.0,6286.0,5316.0,4383.0,5429.0,0.0,6.0,410.0,0.0,907.0,0.0,633.0,703.0,0.0,309.0,0.0,0.0,7.0,9.0,3.0,10.0,7.0,15.0,7.0,0.0,16.0,7.0,0.0,100.0,7676.0,10139.0,10222.0,9019.0,9777.0,6041.0,7018.0,6175.0,5135.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,1.0,1.0,1.0,
8.0,0.0,6.0,1.0,1.0,1.0,5.0,6.0,2.0,0.0,309.0,936.0,192.0,290.0,882.0,596.0,619.0,1065.0,152.0,149.0,4.0,1.0,1.0,2.0,5.0,7.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1616,1637490347660,4111661184,CLASSIC,teambuilder-match-4111661184,1637488731103,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,97.0,0.0,0.0,0.0,85.0,12.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,7.0,5.0,4.0,0.0,13.0,9.0,10.0,12.0,9.0,7.0,10.0,14.0,11.0,10.0,330.0,0.0,244.0,7808.0,4725.0,8159.0,372.0,1810.0,8294.0,108.0,NA1_4111661184,154.0,9.0,13.0,144.0,63.0,2.0,12.0,144.0,125.0,125.0,3236.0,2822.0,2778.0,1020.0,231.0,1313.0,6389.0,10757.0,742.0,6327.0,400,1.0,132178.0,46973.0,162746.0,170861.0,66594.0,187819.0,241412.0,139387.0,84058.0,9049.0,1200360.0,5108.0,2822.0,3059.0,9118.0,4956.0,9949.0,7274.0,12932.0,9037.0,6435.0,7734.0,6086.0,6192.0,6920.0,4832.0,4546.0,6879.0,9465.0,7457.0,7574.0,3.0,1.0,1540.0,0.0,36.0,290.0,0.0,476.0,512.0,365.0,0.0,0.0,6.0,16.0,4.0,6.0,6.0,19.0,2.0,8.0,6.0,7.0,0.0,200.0,10059.0,5868.0,6709.0,9426.0,5268.0,3698.0,6862.0,11528.0,8336.0,7034.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,20.0,,,,
8.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,7.0,0.0,1034.0,189.0,69.0,734.0,74.0,327.0,246.0,1030.0,898.0,1314.0,2.0,1.0,5.0,3.0,5.0,5.0,4.0,1.0,5.0,3.0,2.0,0.0,1.0,0.0,1639,1637486998045,4111576883,CLASSIC,teambuilder-match-4111576883,1637485358856,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,4.0,0.0,12.0,92.0,0.0,0.0,5.0,4.0,2.0,1.0,2.0,2.0,0.0,3.0,7.0,3.0,5.0,13.0,10.0,11.0,12.0,9.0,8.0,12.0,10.0,11.0,11.0,10176.0,116.0,174.0,10076.0,1155.0,5035.0,0.0,750.0,551.0,1072.0,NA1_4111576883,125.0,11.0,12.0,136.0,89.0,11.0,123.0,12.0,87.0,132.0,1153.0,11513.0,5072.0,2378.0,5035.0,642.0,4275.0,6894.0,8611.0,6578.0,400,0.0,107720.0,74416.0,116059.0,233734.0,5450.0,129870.0,182221.0,313301.0,92240.0,14995.0,1200316.0,11389.0,11769.0,5418.0,13316.0,6490.0,6087.0,4949.0,8073.0,9440.0,7651.0,7509.0,7689.0,6894.0,7334.0,5724.0,5612.0,7646.0,6955.0,7188.0,8364.0,4.0,3.0,60.0,140.0,172.0,862.0,299.0,409.0,674.0,428.0,278.0,0.0,6.0,17.0,2.0,6.0,1.0,10.0,5.0,4.0,4.0,6.0,1.0,200.0,11178.0,6955.0,7347.0,8717.0,5267.0,4987.0,9723.0,7290.0,8192.0,8126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,20.0,,,,
2.0,3.0,0.0,4.0,5.0,3.0,10.0,3.0,1.0,4.0,1082.0,1381.0,1568.0,2376.0,784.0,656.0,321.0,981.0,1376.0,602.0,6.0,5.0,0.0,4.0,5.0,4.0,7.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0,1977,1637484924380,4111563325,CLASSIC,teambuilder-match-4111563325,1637482946916,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,95.0,0.0,0.0,17.0,112.0,12.0,0.0,4.0,3.0,5.0,11.0,3.0,1.0,0.0,4.0,7.0,1.0,6.0,12.0,12.0,13.0,13.0,11.0,10.0,10.0,11.0,13.0,9.0,301.0,91.0,1522.0,9620.0,1988.0,1880.0,0.0,263.0,17004.0,1399.0,NA1_4111563325,77.0,33.0,127.0,27.0,126.0,25.0,95.0,21.0,131.0,92.0,8152.0,10618.0,6767.0,143.0,13965.0,2198.0,6212.0,5035.0,556.0,2015.0,400,0.0,51949.0,22772.0,54714.0,164844.0,28212.0,233061.0,79252.0,339376.0,154051.0,32082.0,1200299.0,9025.0,11274.0,8381.0,10379.0,15954.0,4451.0,6222.0,5902.0,18288.0,3845.0,6612.0,8631.0,7418.0,7721.0,10159.0,6256.0,6229.0,8546.0,9871.0,5402.0,3.0,2.0,572.0,563.0,92.0,614.0,0.0,372.0,9.0,603.0,727.0,430.0,3.0,5.0,2.0,1.0,12.0,5.0,6.0,2.0,5.0,4.0,0.0,100.0,8851.0,8581.0,10228.0,10370.0,7911.0,6548.0,6898.0,8510.0,10522.0,6031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,20.0,,,,
4.0,4.0,3.0,3.0,4.0,6.0,12.0,3.0,2.0,1.0,595.0,327.0,1680.0,1217.0,522.0,208.0,647.0,952.0,154.0,29.0,2.0,6.0,0.0,2.0,4.0,4.0,0.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,1599,1637482333085,4111499122,CLASSIC,teambuilder-match-4111499122,1637480733418,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,4.0,0.0,72.0,0.0,4.0,3.0,10.0,4.0,2.0,0.0,2.0,0.0,6.0,2.0,1.0,1.0,12.0,9.0,13.0,12.0,10.0,9.0,11.0,11.0,12.0,11.0,5603.0,2742.0,8934.0,6227.0,669.0,5459.0,4649.0,10561.0,5156.0,205.0,NA1_4111499122,129.0,27.0,18.0,123.0,115.0,8.0,63.0,29.0,134.0,149.0,1319.0,425.0,763.0,190.0,5712.0,798.0,455.0,1642.0,524.0,6111.0,400,1.0,30228.0,45441.0,210161.0,31307.0,792.0,117394.0,185882.0,347700.0,139469.0,27050.0,1200405.0,7150.0,3429.0,11784.0,6418.0,6381.0,7015.0,5184.0,12539.0,5680.0,6513.0,7820.0,4897.0,9930.0,7382.0,6697.0,5623.0,5697.0,7252.0,6899.0,7824.0,1.0,3.0,227.0,262.0,2086.0,0.0,0.0,757.0,79.0,335.0,0.0,196.0,8.0,11.0,4.0,3.0,6.0,15.0,5.0,3.0,6.0,1.0,1.0,100.0,9289.0,5269.0,10602.0,8817.0,7180.0,5884.0,7700.0,7817.0,8678.0,7744.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,20.0,,,,
11.0,1.0,3.0,6.0,0.0,1.0,1.0,5.0,7.0,1.0,376.0,536.0,539.0,929.0,1698.0,949.0,41.0,665.0,688.0,317.0,5.0,0.0,5.0,5.0,3.0,4.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,2004,1637480430112,4111543339,CLASSIC,teambuilder-match-4111543339,1637478425930,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,4.0,104.0,8.0,2.0,0.0,0.0,1.0,1.0,3.0,12.0,0.0,4.0,5.0,0.0,1.0,10.0,10.0,10.0,11.0,9.0,11.0,13.0,10.0,13.0,9.0,2144.0,2918.0,407.0,5175.0,3509.0,1976.0,3696.0,605.0,5722.0,317.0,NA1_4111543339,113.0,10.0,3.0,113.0,15.0,135.0,119.0,7.0,156.0,63.0,3698.0,936.0,2124.0,178.0,226.0,8569.0,15149.0,5841.0,2366.0,6384.0,400,0.0,46287.0,32068.0,152546.0,143675.0,64671.0,792.0,116313.0,307324.0,89326.0,34294.0,1200393.0,5842.0,4415.0,2841.0,5353.0,3736.0,10545.0,19075.0,6446.0,8089.0,7064.0,5526.0,5486.0,4854.0,5984.0,5223.0,7064.0,10056.0,7630.0,9143.0,5517.0,4.0,0.0,0.0,560.0,309.0,0.0,0.0,0.0,228.0,0.0,0.0,362.0,4.0,11.0,5.0,3.0,9.0,2.0,8.0,2.0,6.0,6.0,1.0,200.0,7153.0,6911.0,6341.0,8010.0,5969.0,7425.0,9968.0,7222.0,9995.0,5578.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,20.0,,,,
3.0,6.0,4.0,1.0,4.0,7.0,9.0,1.0,1.0,2.0,26.0,289.0,38.0,544.0,658.0,276.0,817.0,175.0,514.0,692.0,7.0,7.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,7.0,2.0,0.0,0.0,0.0,2772,1637398920873,4110203913,CLASSIC,teambuilder-match-4110203913,1637396147788,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,94.0,4.0,8.0,0.0,84.0,8.0,1.0,16.0,1.0,2.0,2.0,9.0,8.0,1.0,2.0,12.0,5.0,0.0,1.0,10.0,8.0,11.0,11.0,12.0,10.0,11.0,13.0,13.0,10.0,1502.0,2012.0,670.0,6865.0,541.0,4125.0,2820.0,0.0,463.0,1090.0,NA1_4110203913,86.0,17.0,3.0,112.0,154.0,19.0,9.0,137.0,144.0,111.0,5340.0,814.0,7751.0,587.0,15648.0,1501.0,377.0,17085.0,10851.0,4662.0,400,0.0,68624.0,158920.0,435510.0,77241.0,91031.0,209285.0,246304.0,279590.0,66655.0,18636.0,1200258.0,6843.0,3316.0,9087.0,7701.0,18231.0,6801.0,3350.0,22093.0,12796.0,5752.0,5926.0,4689.0,6038.0,6569.0,10208.0,8771.0,5992.0,12063.0,9134.0,5992.0,3.0,3.0,0.0,490.0,665.0,248.0,2041.0,1174.0,152.0,5007.0,1480.0,0.0,6.0,8.0,1.0,6.0,5.0,9.0,6.0,7.0,5.0,1.0,0.0,100.0,7080.0,4605.0,7385.0,8472.0,8742.0,6623.0,7486.0,10520.0,10008.0,6710.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,,1.0,20.0,1.0,,,
2.0,5.0,0.0,4.0,8.0,4.0,14.0,1.0,6.0,4.0,438.0,26.0,2442.0,1203.0,1317.0,400.0,19.0,528.0,179.0,72.0,7.0,5.0,3.0,3.0,6.0,2.0,4.0,5.0,6.0,6.0,1.0,1.0,1.0,0.0,1518,1637390440010,4110028283,CLASSIC,teambuilder-match-4110028283,1637388922067,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,8.0,116.0,1.0,8.0,0.0,4.0,80.0,0.0,0.0,5.0,7.0,7.0,6.0,1.0,9.0,0.0,1.0,8.0,1.0,2.0,12.0,10.0,12.0,12.0,12.0,10.0,13.0,11.0,12.0,10.0,1998.0,2013.0,298.0,10231.0,1561.0,2655.0,0.0,556.0,11571.0,2284.0,NA1_4110028283,110.0,110.0,26.0,123.0,141.0,26.0,131.0,18.0,111.0,26.0,9605.0,4589.0,9822.0,1207.0,10648.0,1685.0,13361.0,3497.0,876.0,1403.0,400,0.0,72647.0,0.0,250765.0,196987.0,825.0,82632.0,44334.0,216423.0,409197.0,77830.0,1200404.0,12135.0,6875.0,11016.0,11703.0,12209.0,4906.0,13361.0,5040.0,12974.0,4306.0,8338.0,6776.0,9942.0,8623.0,9012.0,6010.0,8918.0,6338.0,8478.0,4847.0,1.0,4.0,530.0,271.0,895.0,263.0,0.0,566.0,0.0,986.0,526.0,618.0,4.0,6.0,3.0,5.0,7.0,8.0,5.0,3.0,6.0,8.0,0.0,100.0,8584.0,7110.0,9464.0,9227.0,9865.0,7213.0,10691.0,7309.0,9534.0,6221.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,20.0,,1.0,,
11.0,5.0,2.0,1.0,1.0,10.0,7.0,6.0,7.0,2.0,228.0,1671.0,452.0,102.0,379.0,96.0,701.0,1606.0,438.0,727.0,6.0,11.0,7.0,7.0,17.0,8.0,8.0,6.0,2.0,9.0,1.0,2.0,0.0,0.0,2275,1637370548558,4109609270,CLASSIC,teambuilder-match-4109609270,1637368273389,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,114.0,0.0,0.0,0.0,0.0,84.0,0.0,4.0,8.0,9.0,2.0,2.0,15.0,2.0,2.0,17.0,2.0,12.0,10.0,13.0,11.0,12.0,11.0,11.0,13.0,11.0,13.0,12.0,12.0,10268.0,0.0,440.0,585.0,866.0,14120.0,5244.0,1054.0,4644.0,0.0,NA1_4109609270,108.0,24.0,11.0,98.0,40.0,72.0,91.0,32.0,92.0,100.0,5788.0,12156.0,11122.0,7656.0,9396.0,1421.0,1205.0,16280.0,496.0,13177.0,400,0.0,474214.0,127175.0,272742.0,82828.0,327746.0,151079.0,340936.0,85544.0,29673.0,27033.0,1200345.0,16460.0,13912.0,12396.0,8528.0,10476.0,17058.0,6449.0,26491.0,7017.0,17787.0,10028.0,10712.0,9452.0,6152.0,6129.0,11455.0,5476.0,12506.0,6058.0,9986.0,2.0,3.0,404.0,1756.0,833.0,287.0,214.0,1515.0,0.0,9157.0,1876.0,4609.0,17.0,5.0,6.0,5.0,6.0,3.0,2.0,6.0,5.0,5.0,0.0,200.0,10209.0,7777.0,9521.0,7699.0,7454.0,10443.0,7712.0,11132.0,9543.0,8876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,1.0,1.0,,
5.0,2.0,2.0,0.0,3.0,6.0,4.0,1.0,0.0,2.0,439.0,525.0,355.0,540.0,300.0,1980.0,779.0,864.0,713.0,434.0,4.0,2.0,2.0,2.0,5.0,3.0,6.0,4.0,6.0,4.0,0.0,3.0,0.0,0.0,1749,1637367587391,4109614268,CLASSIC,teambuilder-match-4109614268,1637365837672,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,74.0,0.0,130.0,0.0,0.0,12.0,6.0,1.0,0.0,3.0,3.0,0.0,7.0,0.0,4.0,2.0,14.0,10.0,11.0,11.0,9.0,10.0,12.0,12.0,10.0,9.0,9943.0,4520.0,1413.0,6245.0,2728.0,415.0,2325.0,1432.0,8607.0,9596.0,NA1_4109614268,129.0,32.0,148.0,86.0,26.0,10.0,136.0,12.0,99.0,110.0,9360.0,636.0,11847.0,571.0,1800.0,3727.0,5774.0,6456.0,1490.0,310.0,400,2.0,153731.0,265723.0,21995.0,35308.0,102726.0,217745.0,31878.0,145385.0,15095.0,116432.0,1200406.0,19791.0,5561.0,13260.0,8437.0,5329.0,4847.0,8099.0,8783.0,11087.0,9907.0,9939.0,5600.0,8930.0,5805.0,4650.0,6920.0,7854.0,8878.0,4658.0,6184.0,1.0,3.0,488.0,404.0,0.0,1620.0,800.0,704.0,0.0,895.0,990.0,0.0,326.0,6.0,6.0,6.0,10.0,6.0,4.0,2.0,2.0,8.0,0.0,100.0,12122.0,6764.0,7907.0,8449.0,5306.0,6753.0,9117.0,8813.0,7020.0,5883.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,20.0,,1.0,1.0,
