,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,gameMode,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_7,killsplayer_8,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,riftherald_team200,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,inhibs_lost_team100,killsplayer_6,killsplayer_9,riftherald_team100,ward_player_0,killsplayer_0,riftherald_team300,team_deathsplayer_100,team_deathsplayer_200,team_goldPerSecond_100,team_goldPerSecond_200,team_jungleMinionsKilled_100,team_jungleMinionsKilled_200,team_killsplayer_100,team_killsplayer_200,team_level_100,team_level_200,team_magicDamageDoneToChampions_100,team_magicDamageDoneToChampions_200,team_minionsKilled_100,team_minionsKilled_200,team_physicalDamageDoneToChampions_100,team_physicalDamageDoneToChampions_200,team_timeEnemySpentControlled_100,team_timeEnemySpentControlled_200,team_totalDamageDoneToChampions_100,team_totalDamageDoneToChampions_200,team_totalGold_100,team_totalGold_200,team_trueDamageDoneToChampions_100,team_trueDamageDoneToChampions_200,team_ward_player_100,team_ward_player_200,team_assistsplayer_100,team_assistsplayer_200,team_xp_100,team_xp_200
654,2.0,4.0,3.0,2.0,5.0,6.0,1.0,3.0,1.0,0.0,1.0,0.0,1103.0,195.0,864.0,2733.0,452.0,492.0,358.0,761.0,607.0,175.0,2.0,6.0,3.0,3.0,2.0,2.0,6.0,0.0,4.0,2.0,2.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,109.0,8.0,8.0,0.0,0.0,125.0,0.0,12.0,5.0,4.0,7.0,4.0,1.0,1.0,2.0,4.0,12.0,9.0,12.0,13.0,10.0,10.0,11.0,12.0,11.0,11.0,353.0,7165.0,8421.0,1889.0,4813.0,3313.0,0.0,0.0,1509.0,0.0,135.0,11.0,33.0,169.0,84.0,12.0,141.0,11.0,105.0,169.0,9529.0,902.0,1771.0,6210.0,230.0,366.0,5680.0,5027.0,8324.0,5258.0,2.0,91742.0,64775.0,373713.0,135035.0,209729.0,105178.0,137947.0,214727.0,13774.0,21072.0,1200367.0,10390.0,9105.0,11225.0,9984.0,5277.0,3938.0,6158.0,5408.0,10606.0,5330.0,8423.0,6355.0,9024.0,8922.0,5592.0,5242.0,6658.0,7686.0,7707.0,7700.0,4.0,10.0,507.0,1036.0,1031.0,1883.0,233.0,258.0,478.0,380.0,772.0,72.0,9.0,48.0,5.0,10.0,0.0,23.0,6.0,13.0,11.0,9.0,100.0,8934.0,5407.0,9395.0,11351.0,6689.0,6607.0,8487.0,8723.0,8206.0,8091.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12,18,30,30,125,141,18,12,57,54,18789,8674,433,437,18106,25191,915397,452295,40814,36607,37203,36106,3912,2738,47,87,18,9,42976,38914
655,4.0,7.0,6.0,13.0,14.0,13.0,3.0,4.0,1.0,6.0,0.0,0.0,193.0,213.0,304.0,594.0,730.0,484.0,457.0,292.0,913.0,57.0,3.0,7.0,3.0,1.0,4.0,3.0,7.0,5.0,6.0,9.0,2.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,111.0,8.0,4.0,4.0,0.0,93.0,0.0,0.0,7.0,2.0,10.0,1.0,9.0,7.0,6.0,4.0,13.0,9.0,12.0,13.0,13.0,10.0,11.0,11.0,11.0,10.0,0.0,3031.0,3166.0,7941.0,16364.0,5195.0,2203.0,11620.0,1237.0,0.0,153.0,7.0,9.0,127.0,147.0,36.0,102.0,28.0,122.0,124.0,9052.0,1537.0,7447.0,1033.0,322.0,1488.0,5271.0,602.0,6458.0,10178.0,1.0,46989.0,38592.0,687764.0,560858.0,125623.0,85108.0,54342.0,163648.0,35944.0,11691.0,1200389.0,10082.0,5265.0,11958.0,9401.0,16764.0,7306.0,7742.0,12661.0,8319.0,10668.0,9098.0,5363.0,9794.0,7699.0,10680.0,7434.0,5657.0,9317.0,8063.0,6472.0,1.0,4.0,1029.0,696.0,1344.0,425.0,78.0,622.0,268.0,438.0,623.0,489.0,6.0,24.0,3.0,5.0,5.0,22.0,5.0,6.0,46.0,8.0,100.0,10801.0,5163.0,9248.0,10001.0,10584.0,6758.0,7310.0,8551.0,8437.0,7211.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,14,34,30,30,135,93,34,14,61,52,32666,18091,472,383,19342,24046,1506342,304217,55511,44655,44705,34872,3498,2514,41,89,50,21,47392,36672
656,1.0,8.0,11.0,3.0,2.0,15.0,7.0,8.0,4.0,4.0,0.0,0.0,292.0,273.0,2161.0,1030.0,1181.0,693.0,511.0,541.0,866.0,568.0,6.0,4.0,5.0,4.0,2.0,0.0,4.0,4.0,4.0,5.0,1.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,77.0,0.0,8.0,0.0,0.0,88.0,0.0,12.0,6.0,2.0,2.0,1.0,11.0,1.0,5.0,5.0,12.0,8.0,11.0,12.0,11.0,10.0,11.0,12.0,12.0,11.0,41.0,2610.0,1754.0,6495.0,3205.0,5676.0,429.0,733.0,0.0,625.0,122.0,11.0,16.0,145.0,197.0,2.0,92.0,35.0,136.0,112.0,11542.0,1978.0,7850.0,1229.0,11343.0,546.0,6128.0,7778.0,9294.0,6304.0,1.0,105206.0,110709.0,724263.0,94459.0,2377.0,177795.0,105340.0,159543.0,131808.0,75833.0,1200317.0,13864.0,4588.0,10122.0,7724.0,16096.0,7167.0,9257.0,9025.0,11772.0,7502.0,8165.0,5322.0,6786.0,6645.0,11991.0,6618.0,6671.0,8974.0,8941.0,6183.0,3.0,5.0,2280.0,0.0,518.0,0.0,1548.0,945.0,2700.0,514.0,2478.0,571.0,8.0,76.0,4.0,7.0,4.0,15.0,5.0,4.0,6.0,6.0,100.0,8652.0,4863.0,8179.0,8950.0,8473.0,6826.0,8203.0,8715.0,8869.0,7423.0,0.0,3.0,2.0,1.0,48.0,0.0,0.0,17,21,30,30,97,100,21,17,56,54,17171,4397,482,386,32510,31482,1104100,583233,54973,42144,40205,36091,5291,6263,38,97,32,31,41080,38073
657,4.0,6.0,3.0,3.0,3.0,7.0,1.0,3.0,1.0,1.0,1.0,0.0,455.0,278.0,723.0,879.0,462.0,117.0,92.0,564.0,1123.0,397.0,3.0,7.0,0.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,1.0,3.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,140.0,3.0,4.0,0.0,0.0,119.0,0.0,6.0,5.0,1.0,6.0,5.0,7.0,2.0,4.0,0.0,12.0,9.0,13.0,13.0,12.0,9.0,13.0,12.0,11.0,10.0,0.0,1166.0,9288.0,9245.0,2403.0,2667.0,5487.0,7512.0,626.0,2187.0,111.0,27.0,26.0,133.0,160.0,32.0,185.0,19.0,123.0,132.0,8682.0,1891.0,0.0,1756.0,10281.0,1622.0,904.0,243.0,3617.0,7969.0,1.0,95223.0,57076.0,592716.0,157305.0,227464.0,57214.0,82521.0,198650.0,66351.0,793.0,1200288.0,9484.0,3494.0,9953.0,11566.0,12817.0,4289.0,7064.0,8088.0,5457.0,10157.0,8055.0,4928.0,9202.0,7949.0,9887.0,5957.0,9077.0,8089.0,5398.0,7305.0,3.0,9.0,802.0,436.0,665.0,564.0,132.0,0.0,672.0,332.0,1213.0,0.0,5.0,30.0,3.0,1.0,7.0,59.0,6.0,4.0,9.0,9.0,100.0,9455.0,5417.0,10844.0,10655.0,8783.0,6075.0,11396.0,8693.0,8071.0,6999.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,14,25,30,30,155,125,25,14,59,55,23603,16978,462,486,22341,14624,1129922,405391,48109,34260,41050,34797,2163,2653,75,58,20,12,45812,40576
658,2.0,7.0,2.0,0.0,1.0,3.0,2.0,6.0,6.0,2.0,0.0,0.0,1002.0,703.0,580.0,616.0,444.0,712.0,191.0,536.0,1283.0,1183.0,5.0,1.0,2.0,2.0,4.0,3.0,4.0,0.0,2.0,2.0,0.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,92.0,0.0,6.0,0.0,5.0,115.0,7.0,11.0,5.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,12.0,9.0,11.0,12.0,10.0,9.0,12.0,12.0,13.0,12.0,1064.0,1862.0,430.0,699.0,554.0,1609.0,0.0,9222.0,7096.0,271.0,135.0,12.0,21.0,170.0,129.0,29.0,131.0,23.0,167.0,159.0,9147.0,798.0,4147.0,2185.0,4739.0,854.0,8198.0,1103.0,1211.0,9126.0,0.0,129722.0,102950.0,578519.0,94335.0,1587.0,69931.0,81116.0,369711.0,154172.0,27285.0,1200369.0,14580.0,2661.0,5273.0,3611.0,5294.0,2802.0,8518.0,11142.0,8308.0,9398.0,8642.0,5378.0,6830.0,7096.0,6044.0,4467.0,7416.0,8176.0,7983.0,8958.0,7.0,2.0,4367.0,0.0,696.0,725.0,0.0,338.0,320.0,816.0,0.0,0.0,6.0,16.0,3.0,11.0,6.0,21.0,7.0,1.0,5.0,13.0,200.0,9899.0,5344.0,8069.0,8705.0,6642.0,5627.0,9438.0,9763.0,10331.0,9174.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,16,9,30,30,104,138,9,16,54,58,4356,18451,484,492,21072,20436,874094,735234,31560,40027,33079,37911,6126,1136,47,42,8,23,38942,44050
659,6.0,3.0,9.0,2.0,3.0,8.0,2.0,2.0,5.0,4.0,1.0,0.0,822.0,239.0,1655.0,1450.0,2430.0,323.0,0.0,980.0,195.0,278.0,3.0,6.0,4.0,2.0,2.0,1.0,2.0,6.0,5.0,5.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,132.0,19.0,1.0,5.0,0.0,86.0,4.0,0.0,4.0,1.0,4.0,5.0,5.0,6.0,4.0,2.0,11.0,9.0,13.0,13.0,12.0,10.0,12.0,11.0,11.0,11.0,1171.0,2016.0,733.0,800.0,2129.0,11814.0,2278.0,5212.0,6427.0,1003.0,141.0,11.0,14.0,175.0,146.0,11.0,149.0,22.0,125.0,131.0,9751.0,530.0,9684.0,9223.0,13436.0,890.0,5476.0,1423.0,319.0,6809.0,1.0,150976.0,92129.0,369587.0,154681.0,52356.0,127494.0,128779.0,329992.0,232670.0,0.0,1200321.0,10923.0,2664.0,10624.0,10646.0,15662.0,13249.0,8462.0,7148.0,6747.0,7812.0,7972.0,4564.0,8680.0,10555.0,8320.0,7248.0,9903.0,7220.0,6805.0,7368.0,2.0,9.0,0.0,117.0,207.0,622.0,96.0,544.0,706.0,512.0,0.0,0.0,11.0,26.0,3.0,13.0,16.0,244.0,9.0,3.0,1.0,7.0,100.0,8487.0,5135.0,10429.0,11086.0,9714.0,6226.0,9845.0,7827.0,8393.0,7547.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,12,24,30,30,161,90,24,12,59,54,16647,16936,487,438,42984,14557,855094,783570,61104,32833,42775,35860,1469,1335,287,46,28,16,45942,38747
660,7.0,2.0,5.0,3.0,6.0,7.0,2.0,3.0,1.0,1.0,0.0,0.0,828.0,60.0,1258.0,147.0,1264.0,1498.0,315.0,377.0,987.0,573.0,3.0,5.0,2.0,2.0,1.0,2.0,7.0,5.0,2.0,3.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,124.0,4.0,5.0,0.0,4.0,90.0,4.0,0.0,4.0,0.0,5.0,4.0,4.0,5.0,1.0,6.0,12.0,9.0,12.0,12.0,11.0,10.0,11.0,10.0,11.0,11.0,2578.0,1527.0,565.0,7815.0,309.0,0.0,7945.0,4412.0,425.0,513.0,110.0,32.0,14.0,145.0,154.0,34.0,92.0,17.0,137.0,162.0,7862.0,308.0,8368.0,237.0,13149.0,3555.0,886.0,437.0,8958.0,5109.0,0.0,63750.0,45155.0,217723.0,38279.0,45062.0,55031.0,227838.0,223773.0,48060.0,50957.0,1200361.0,10441.0,2456.0,9235.0,8309.0,13739.0,4664.0,9131.0,5069.0,10280.0,5623.0,7811.0,4125.0,8798.0,7807.0,8939.0,8123.0,5465.0,5817.0,7622.0,6973.0,0.0,9.0,0.0,620.0,302.0,256.0,280.0,1109.0,300.0,220.0,896.0,0.0,9.0,14.0,52.0,9.0,7.0,36.0,34.0,1.0,6.0,21.0,100.0,9542.0,5138.0,9297.0,9372.0,7955.0,6762.0,7593.0,6999.0,8455.0,7343.0,0.0,1.0,2.0,2.0,6.0,0.0,0.0,10,22,30,30,137,98,22,10,57,52,11267,14822,457,440,33171,15698,419845,595783,46388,32559,41478,30002,1947,2036,113,76,28,9,42928,35528
661,6.0,8.0,4.0,2.0,5.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,833.0,315.0,460.0,1051.0,210.0,713.0,674.0,422.0,249.0,726.0,2.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,5.0,4.0,2.0,3.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127.0,0.0,0.0,4.0,16.0,88.0,4.0,0.0,0.0,1.0,2.0,8.0,2.0,1.0,2.0,1.0,12.0,9.0,12.0,12.0,10.0,11.0,13.0,10.0,10.0,10.0,4497.0,3200.0,597.0,7782.0,6028.0,578.0,403.0,5864.0,5771.0,810.0,126.0,30.0,15.0,133.0,11.0,143.0,201.0,20.0,111.0,144.0,215.0,944.0,3505.0,901.0,454.0,8148.0,3249.0,254.0,758.0,7061.0,1.0,277149.0,64755.0,216261.0,346914.0,87833.0,92278.0,26696.0,267124.0,84481.0,793.0,1200339.0,4713.0,4555.0,4454.0,8683.0,7057.0,8727.0,3653.0,6650.0,7546.0,7872.0,5933.0,5180.0,7420.0,8161.0,5440.0,6888.0,8834.0,6157.0,5759.0,8501.0,5.0,7.0,0.0,410.0,351.0,0.0,574.0,0.0,0.0,531.0,1016.0,0.0,14.0,48.0,1.0,6.0,36.0,14.0,8.0,4.0,27.0,8.0,100.0,9217.0,5651.0,9183.0,9183.0,6498.0,7437.0,10712.0,6575.0,6859.0,6309.0,0.0,0.0,7.0,0.0,9.0,2.0,1.0,13,13,30,30,131,108,13,11,57,52,19482,16048,428,506,13223,12266,1020435,443849,33634,30276,33842,34431,925,1957,71,95,20,15,41518,36106
662,2.0,16.0,3.0,5.0,3.0,9.0,6.0,6.0,8.0,9.0,0.0,2.0,1777.0,1442.0,1118.0,179.0,499.0,783.0,912.0,1367.0,1038.0,2412.0,7.0,2.0,10.0,10.0,5.0,5.0,2.0,4.0,1.0,4.0,1.0,5.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.0,0.0,4.0,0.0,0.0,96.0,4.0,0.0,6.0,5.0,3.0,1.0,3.0,0.0,15.0,13.0,11.0,11.0,10.0,10.0,10.0,10.0,13.0,13.0,13.0,12.0,7635.0,171.0,0.0,9843.0,941.0,4550.0,10027.0,571.0,17706.0,860.0,101.0,56.0,28.0,84.0,157.0,2.0,138.0,20.0,124.0,121.0,2341.0,10959.0,7440.0,590.0,9325.0,583.0,2010.0,18253.0,951.0,4208.0,1.0,490142.0,24133.0,143739.0,469179.0,50107.0,36686.0,27665.0,188257.0,96861.0,793.0,1200367.0,9976.0,11618.0,7881.0,10933.0,10446.0,5833.0,12392.0,19410.0,18694.0,5069.0,8452.0,7762.0,6893.0,5295.0,8170.0,5193.0,8712.0,10966.0,10298.0,7647.0,11.0,3.0,0.0,487.0,441.0,500.0,180.0,700.0,354.0,586.0,36.0,0.0,16.0,12.0,2.0,16.0,14.0,39.0,10.0,5.0,8.0,13.0,200.0,8017.0,7840.0,7271.0,6570.0,7022.0,6598.0,10167.0,10017.0,10798.0,8608.0,4.0,3.0,1.0,0.0,6.0,0.0,1.0,37,13,30,30,99,100,13,37,51,62,22969,29335,372,459,20279,36381,1189853,337709,45069,67183,34003,45385,1821,1463,87,48,22,45,35478,47430
663,2.0,4.0,1.0,2.0,7.0,11.0,7.0,3.0,4.0,3.0,2.0,0.0,406.0,2167.0,849.0,911.0,526.0,677.0,1096.0,1311.0,250.0,560.0,5.0,2.0,3.0,1.0,1.0,5.0,4.0,4.0,1.0,7.0,4.0,2.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,1.0,16.0,0.0,115.0,6.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,7.0,8.0,4.0,3.0,3.0,3.0,3.0,12.0,13.0,11.0,13.0,12.0,10.0,9.0,11.0,13.0,10.0,0.0,7455.0,477.0,3733.0,665.0,3617.0,3339.0,1207.0,7576.0,562.0,133.0,120.0,26.0,173.0,145.0,31.0,6.0,15.0,178.0,119.0,9828.0,6725.0,6630.0,645.0,9137.0,1602.0,591.0,3019.0,369.0,7133.0,1.0,211487.0,266436.0,187217.0,62235.0,24976.0,63555.0,94575.0,416274.0,360649.0,29527.0,1200419.0,9828.0,14995.0,7454.0,6571.0,9802.0,5537.0,3931.0,4617.0,7946.0,7696.0,7016.0,8082.0,8864.0,9071.0,7776.0,6452.0,5046.0,7011.0,8140.0,6435.0,6.0,8.0,0.0,815.0,346.0,2192.0,0.0,318.0,0.0,390.0,0.0,0.0,14.0,164.0,9.0,7.0,35.0,50.0,38.0,7.0,17.0,8.0,100.0,8616.0,10090.0,8408.0,10305.0,8734.0,6461.0,5111.0,7626.0,10378.0,6347.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,15,18,30,30,137,107,18,15,58,56,8492,20139,508,438,27842,17837,549470,1167461,39192,39185,39179,34714,2856,1205,115,234,23,21,42524,39552
664,3.0,2.0,6.0,0.0,2.0,14.0,0.0,2.0,5.0,7.0,0.0,1.0,33.0,223.0,882.0,427.0,318.0,76.0,703.0,265.0,318.0,500.0,1.0,2.0,0.0,6.0,4.0,2.0,5.0,3.0,4.0,6.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,3.0,5.0,8.0,130.0,4.0,13.0,0.0,0.0,110.0,0.0,0.0,3.0,3.0,4.0,4.0,9.0,0.0,6.0,4.0,12.0,10.0,12.0,11.0,12.0,9.0,11.0,11.0,12.0,9.0,1136.0,229.0,4446.0,1221.0,2899.0,3712.0,0.0,377.0,11939.0,1508.0,144.0,106.0,14.0,122.0,155.0,11.0,119.0,21.0,142.0,42.0,4176.0,4106.0,660.0,8973.0,11200.0,698.0,4495.0,6895.0,686.0,780.0,0.0,15687.0,69756.0,91212.0,47066.0,63326.0,100011.0,146548.0,300136.0,23813.0,30382.0,1200396.0,5313.0,4336.0,5253.0,10888.0,15304.0,4581.0,5066.0,7707.0,13495.0,2505.0,8078.0,6413.0,8997.0,6957.0,11393.0,6921.0,5468.0,8730.0,7998.0,4920.0,2.0,10.0,0.0,0.0,146.0,693.0,1204.0,170.0,570.0,435.0,870.0,216.0,8.0,11.0,48.0,4.0,11.0,24.0,10.0,8.0,6.0,42.0,100.0,9301.0,6469.0,9882.0,8003.0,8655.0,5580.0,8269.0,8286.0,9922.0,5951.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13,20,30,30,152,118,20,13,56,53,13414,14053,446,430,25707,16962,317302,570635,41339,33109,42346,33529,2213,2091,95,77,25,16,41421,38897
665,0.0,3.0,6.0,6.0,9.0,12.0,3.0,4.0,2.0,1.0,0.0,0.0,1951.0,136.0,2121.0,2581.0,1835.0,232.0,1323.0,706.0,446.0,304.0,5.0,6.0,4.0,4.0,3.0,2.0,3.0,6.0,4.0,8.0,2.0,1.0,CLASSIC,MATCHED_GAME,11.21.403.3002,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,119.0,0.0,4.0,0.0,0.0,82.0,8.0,0.0,1.0,1.0,9.0,5.0,7.0,4.0,7.0,3.0,12.0,9.0,13.0,13.0,11.0,10.0,12.0,12.0,12.0,10.0,660.0,3233.0,13333.0,1229.0,899.0,5739.0,6708.0,0.0,1274.0,6892.0,149.0,10.0,28.0,142.0,95.0,8.0,90.0,9.0,109.0,132.0,8498.0,1148.0,2498.0,8105.0,12599.0,1157.0,1058.0,10340.0,4233.0,7368.0,0.0,12255.0,157917.0,220182.0,81656.0,516302.0,187975.0,43733.0,138085.0,451216.0,128387.0,1200442.0,9548.0,4381.0,16794.0,9555.0,13687.0,6897.0,8423.0,12588.0,5507.0,16166.0,7296.0,4761.0,10271.0,8941.0,8735.0,6807.0,5828.0,7771.0,6446.0,8014.0,0.0,9.0,390.0,0.0,962.0,220.0,188.0,0.0,656.0,2247.0,0.0,1905.0,10.0,22.0,7.0,11.0,5.0,23.0,11.0,3.0,8.0,8.0,100.0,9340.0,5416.0,11285.0,10035.0,7892.0,6575.0,8815.0,9029.0,9005.0,6480.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,18,27,30,30,124,90,26,18,59,55,21860,18107,422,350,32857,24147,1018370,919338,56481,47065,42050,32820,1760,4808,56,52,33,13,45127,38745
666,1.0,5.0,5.0,4.0,9.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,561.0,296.0,216.0,144.0,403.0,1627.0,641.0,121.0,133.0,877.0,6.0,5.0,0.0,1.0,4.0,2.0,4.0,8.0,3.0,3.0,3.0,0.0,CLASSIC,MATCHED_GAME,11.22.406.3587,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,135.0,0.0,4.0,0.0,4.0,109.0,4.0,4.0,3.0,0.0,12.0,3.0,4.0,1.0,1.0,4.0,12.0,9.0,14.0,12.0,11.0,10.0,12.0,11.0,12.0,10.0,10770.0,2207.0,579.0,4907.0,2406.0,2996.0,1671.0,288.0,10764.0,0.0,162.0,30.0,51.0,115.0,122.0,5.0,101.0,18.0,144.0,162.0,1240.0,591.0,11988.0,731.0,9931.0,806.0,10498.0,5222.0,1013.0,7876.0,0.0,85601.0,126583.0,288028.0,21831.0,0.0,117467.0,10039.0,212475.0,328199.0,5418.0,1200402.0,12059.0,2798.0,13046.0,5638.0,12337.0,4396.0,12922.0,5795.0,12089.0,8814.0,7736.0,4546.0,12616.0,6409.0,7298.0,5951.0,7519.0,6321.0,7008.0,6927.0,2.0,4.0,48.0,0.0,479.0,0.0,0.0,594.0,752.0,284.0,312.0,937.0,11.0,16.0,0.0,7.0,10.0,23.0,5.0,4.0,8.0,9.0,100.0,9914.0,6034.0,11821.0,8957.0,7593.0,6911.0,9915.0,7755.0,9261.0,6589.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,13,23,30,30,147,121,23,13,59,54,21658,14930,455,455,24696,25200,512927,682714,47476,42418,40010,32321,1121,2285,51,42,32,8,45196,39554
