,airdragon_team100,assistsplayer_1,assistsplayer_10,assistsplayer_2,assistsplayer_3,assistsplayer_4,assistsplayer_5,assistsplayer_6,assistsplayer_7,assistsplayer_8,assistsplayer_9,baron_team100,baron_team200,chemtechdragon_team100,currentGold_1,currentGold_10,currentGold_2,currentGold_3,currentGold_4,currentGold_5,currentGold_6,currentGold_7,currentGold_8,currentGold_9,deathsplayer_1,deathsplayer_10,deathsplayer_2,deathsplayer_3,deathsplayer_4,deathsplayer_5,deathsplayer_6,deathsplayer_7,deathsplayer_8,deathsplayer_9,dragon_team100,dragon_team200,earthdragon_team100,earthdragon_team200,firedragon_team100,firedragon_team200,gameDuration,gameEndTimestamp,gameId,gameMode,gameName,gameStartTimestamp,gameType,gameVersion,goldPerSecond_1,goldPerSecond_10,goldPerSecond_2,goldPerSecond_3,goldPerSecond_4,goldPerSecond_5,goldPerSecond_6,goldPerSecond_7,goldPerSecond_8,goldPerSecond_9,hextechdragon_team100,hextechdragon_team200,inhibs_lost_team100,inhibs_lost_team200,jungleMinionsKilled_1,jungleMinionsKilled_10,jungleMinionsKilled_2,jungleMinionsKilled_3,jungleMinionsKilled_4,jungleMinionsKilled_5,jungleMinionsKilled_6,jungleMinionsKilled_7,jungleMinionsKilled_8,jungleMinionsKilled_9,killsplayer_0,killsplayer_1,killsplayer_10,killsplayer_2,killsplayer_3,killsplayer_4,killsplayer_5,killsplayer_6,killsplayer_7,killsplayer_8,killsplayer_9,level_1,level_10,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,magicDamageDoneToChampions_1,magicDamageDoneToChampions_10,magicDamageDoneToChampions_2,magicDamageDoneToChampions_3,magicDamageDoneToChampions_4,magicDamageDoneToChampions_5,magicDamageDoneToChampions_6,magicDamageDoneToChampions_7,magicDamageDoneToChampions_8,magicDamageDoneToChampions_9,matchId,minionsKilled_1,minionsKilled_10,minionsKilled_2,minionsKilled_3,minionsKilled_4,minionsKilled_5,minionsKilled_6,minionsKilled_7,minionsKilled_8,minionsKilled_9,physicalDamageDoneToChampions_1,physicalDamageDoneToChampions_10,physicalDamageDoneToChampions_2,physicalDamageDoneToChampions_3,physicalDamageDoneToChampions_4,physicalDamageDoneToChampions_5,physicalDamageDoneToChampions_6,physicalDamageDoneToChampions_7,physicalDamageDoneToChampions_8,physicalDamageDoneToChampions_9,queueId,riftherald_team100,riftherald_team300,timeEnemySpentControlled_1,timeEnemySpentControlled_10,timeEnemySpentControlled_2,timeEnemySpentControlled_3,timeEnemySpentControlled_4,timeEnemySpentControlled_5,timeEnemySpentControlled_6,timeEnemySpentControlled_7,timeEnemySpentControlled_8,timeEnemySpentControlled_9,timestamp,totalDamageDoneToChampions_1,totalDamageDoneToChampions_10,totalDamageDoneToChampions_2,totalDamageDoneToChampions_3,totalDamageDoneToChampions_4,totalDamageDoneToChampions_5,totalDamageDoneToChampions_6,totalDamageDoneToChampions_7,totalDamageDoneToChampions_8,totalDamageDoneToChampions_9,totalGold_1,totalGold_10,totalGold_2,totalGold_3,totalGold_4,totalGold_5,totalGold_6,totalGold_7,totalGold_8,totalGold_9,towers_lost_team100,towers_lost_team200,trueDamageDoneToChampions_1,trueDamageDoneToChampions_10,trueDamageDoneToChampions_2,trueDamageDoneToChampions_3,trueDamageDoneToChampions_4,trueDamageDoneToChampions_5,trueDamageDoneToChampions_6,trueDamageDoneToChampions_7,trueDamageDoneToChampions_8,trueDamageDoneToChampions_9,ward_player_0,ward_player_1,ward_player_10,ward_player_2,ward_player_3,ward_player_4,ward_player_5,ward_player_6,ward_player_7,ward_player_8,ward_player_9,waterdragon_team100,waterdragon_team200,winningTeam,xp_1,xp_10,xp_2,xp_3,xp_4,xp_5,xp_6,xp_7,xp_8,xp_9,chemtechdragon_team200,airdragon_team200,riftherald_team200
86,0.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,452.0,140.0,23.0,677.0,386.0,348.0,1475.0,362.0,1030.0,233.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2092,1637376637409,4109785017,CLASSIC,teambuilder-match-4109785017,1637374545037,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,1.0,3.0,1.0,1.0,0.0,104.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,9.0,9.0,11.0,8.0,8.0,9.0,9.0,8.0,10.0,4392.0,0.0,341.0,4176.0,0.0,56.0,1857.0,2576.0,1475.0,5301.0,NA1_4109785017,105.0,9.0,9.0,119.0,7.0,128.0,127.0,63.0,25.0,121.0,368.0,473.0,4632.0,1377.0,3686.0,6714.0,4156.0,279.0,1004.0,943.0,440,0.0,0.0,138368.0,105981.0,190554.0,152771.0,12560.0,18901.0,0.0,214868.0,112991.0,314706.0,900266.0,4761.0,473.0,5564.0,5799.0,3927.0,6770.0,6241.0,2856.0,2480.0,6654.0,5997.0,5083.0,5533.0,6302.0,4451.0,5148.0,5425.0,3512.0,3680.0,5303.0,8.0,8.0,0.0,0.0,590.0,245.0,240.0,0.0,227.0,0.0,0.0,410.0,11.0,18.0,7.0,6.0,71.0,25.0,7.0,13.0,3.0,27.0,12.0,0.0,1.0,200.0,7432.0,5778.0,5693.0,7900.0,4444.0,4980.0,5679.0,6093.0,4289.0,7015.0,,,2.0
87,1.0,1.0,1.0,2.0,2.0,4.0,8.0,1.0,2.0,0.0,0.0,0.0,,1.0,391.0,610.0,2376.0,536.0,1010.0,739.0,2325.0,946.0,1237.0,601.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1519,1637373642019,4109728292,CLASSIC,teambuilder-match-4109728292,1637372122925,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,,0.0,4.0,0.0,77.0,0.0,0.0,4.0,16.0,74.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,8.0,6.0,9.0,10.0,9.0,8.0,11.0,10.0,10.0,8.0,1432.0,4130.0,808.0,4148.0,737.0,1508.0,0.0,408.0,2708.0,2196.0,NA1_4109728292,71.0,14.0,12.0,98.0,126.0,3.0,123.0,12.0,87.0,76.0,931.0,582.0,4804.0,1317.0,7046.0,291.0,3455.0,3967.0,395.0,3586.0,440,1.0,0.0,281146.0,58474.0,182099.0,92519.0,38904.0,136574.0,82905.0,99214.0,61481.0,0.0,900255.0,2363.0,4952.0,5886.0,5465.0,7784.0,1800.0,3786.0,4792.0,3439.0,5959.0,3791.0,3460.0,5726.0,4801.0,6835.0,4239.0,7860.0,6071.0,4662.0,4276.0,4.0,4.0,0.0,240.0,274.0,0.0,0.0,0.0,331.0,415.0,335.0,177.0,0.0,7.0,204.0,6.0,13.0,37.0,17.0,4.0,3.0,1.0,9.0,0.0,,100.0,4977.0,3121.0,5779.0,6803.0,5750.0,4477.0,7476.0,6212.0,6366.0,4456.0,,,1.0
88,0.0,0.0,2.0,3.0,0.0,1.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,0.0,742.0,443.0,1392.0,1461.0,196.0,968.0,852.0,409.0,585.0,631.0,1.0,4.0,4.0,1.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1896,1637463847472,4111015634,CLASSIC,teambuilder-match-4111015634,1637461950972,MATCHED_GAME,11.23.409.111,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,7.0,70.0,0.0,0.0,4.0,71.0,8.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,11.0,10.0,10.0,9.0,9.0,8.0,10.0,8.0,9.0,10.0,1940.0,3554.0,2058.0,1816.0,501.0,1060.0,377.0,2032.0,2742.0,4628.0,NA1_4111015634,123.0,72.0,80.0,114.0,7.0,10.0,114.0,21.0,13.0,120.0,604.0,3890.0,6272.0,2318.0,3610.0,350.0,5188.0,383.0,2015.0,142.0,700,0.0,0.0,454375.0,36243.0,79188.0,84221.0,240668.0,107993.0,313369.0,58419.0,171716.0,46959.0,900330.0,2723.0,10713.0,8660.0,4195.0,4322.0,1411.0,5572.0,2416.0,5134.0,6196.0,5322.0,5238.0,5342.0,5561.0,4421.0,3668.0,6652.0,4510.0,5335.0,5786.0,10.0,2.0,178.0,3268.0,330.0,60.0,211.0,0.0,6.0,0.0,376.0,1425.0,0.0,11.0,13.0,403.0,7.0,2.0,11.0,12.0,25.0,437.0,16.0,0.0,,200.0,7359.0,6363.0,6951.0,5900.0,5178.0,4184.0,6212.0,4206.0,5220.0,6961.0,2.0,1.0,2.0
89,0.0,0.0,5.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,300.0,232.0,327.0,662.0,443.0,413.0,1100.0,2271.0,958.0,724.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1547,1637288139916,4108551353,CLASSIC,teambuilder-match-4108551353,1637286592569,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,42.0,4.0,70.0,0.0,0.0,0.0,8.0,109.0,0.0,4.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,4.0,6.0,0.0,1.0,7.0,8.0,10.0,11.0,8.0,7.0,11.0,10.0,10.0,9.0,105.0,2564.0,532.0,4352.0,517.0,1979.0,949.0,2067.0,285.0,1838.0,NA1_4108551353,31.0,24.0,23.0,113.0,99.0,1.0,128.0,9.0,112.0,116.0,1471.0,1174.0,3718.0,969.0,4520.0,878.0,4290.0,1182.0,2794.0,4810.0,420,0.0,0.0,112416.0,180405.0,150956.0,193872.0,44755.0,27882.0,72455.0,147511.0,84666.0,0.0,900257.0,1809.0,3738.0,4583.0,5321.0,5270.0,2858.0,5786.0,4049.0,3079.0,6908.0,4170.0,4232.0,5917.0,6057.0,4368.0,3038.0,7725.0,7421.0,5543.0,6457.0,11.0,0.0,232.0,0.0,333.0,0.0,232.0,0.0,547.0,799.0,0.0,259.0,0.0,1.0,23.0,2.0,8.0,7.0,22.0,7.0,4.0,13.0,7.0,0.0,1.0,200.0,3887.0,4217.0,6368.0,8029.0,4547.0,3197.0,7948.0,6977.0,6737.0,5673.0,,,2.0
90,0.0,1.0,6.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,0.0,,0.0,1110.0,292.0,207.0,193.0,781.0,317.0,1099.0,146.0,237.0,223.0,7.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2049,1637382404791,4109882428,CLASSIC,teambuilder-match-4109882428,1637380355593,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,4.0,0.0,60.0,0.0,4.0,0.0,4.0,84.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,1.0,1.0,5.0,3.0,2.0,6.0,9.0,8.0,9.0,10.0,8.0,8.0,11.0,10.0,9.0,9.0,1309.0,0.0,213.0,5949.0,0.0,1377.0,281.0,338.0,7122.0,441.0,NA1_4109882428,67.0,26.0,5.0,101.0,94.0,22.0,115.0,10.0,82.0,107.0,5380.0,2763.0,3753.0,619.0,5201.0,1612.0,7538.0,5227.0,540.0,9787.0,400,0.0,1.0,49314.0,44399.0,130823.0,31683.0,26494.0,38454.0,19687.0,213978.0,327817.0,323553.0,900227.0,7269.0,3398.0,4158.0,6705.0,5201.0,3357.0,7819.0,6092.0,7957.0,10229.0,4810.0,6167.0,5157.0,6383.0,4811.0,3692.0,7324.0,5821.0,4717.0,7148.0,9.0,1.0,579.0,634.0,192.0,136.0,0.0,367.0,0.0,527.0,294.0,0.0,0.0,11.0,42.0,1.0,9.0,8.0,23.0,8.0,14.0,11.0,10.0,0.0,2.0,200.0,5736.0,4668.0,5220.0,7185.0,4703.0,4480.0,7720.0,6320.0,6033.0,5495.0,,1.0,1.0
91,0.0,2.0,8.0,4.0,1.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,,1.0,383.0,1371.0,948.0,74.0,1602.0,1149.0,1189.0,-152.0,651.0,679.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1633,1637379688837,4109835259,CLASSIC,teambuilder-match-4109835259,1637378055743,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,,2.0,0.0,0.0,85.0,0.0,4.0,0.0,0.0,51.0,0.0,4.0,1.0,4.0,0.0,1.0,5.0,3.0,3.0,2.0,3.0,2.0,6.0,12.0,7.0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,10.0,541.0,2213.0,2185.0,7197.0,141.0,2409.0,3288.0,626.0,3634.0,3455.0,NA1_4109835259,130.0,7.0,3.0,96.0,104.0,18.0,95.0,24.0,57.0,114.0,7373.0,732.0,1888.0,873.0,7715.0,1384.0,2926.0,4779.0,661.0,4158.0,400,2.0,0.0,151579.0,172148.0,395268.0,290463.0,23487.0,136554.0,255060.0,94225.0,196370.0,180078.0,900252.0,9877.0,2946.0,4319.0,8386.0,7862.0,4260.0,6215.0,5657.0,4296.0,7888.0,8183.0,4271.0,5148.0,6219.0,6052.0,4749.0,5079.0,5873.0,4021.0,7349.0,1.0,10.0,1963.0,0.0,245.0,315.0,5.0,466.0,0.0,251.0,0.0,275.0,0.0,7.0,33.0,15.0,7.0,10.0,29.0,5.0,7.0,8.0,8.0,1.0,,100.0,8598.0,3903.0,5306.0,6912.0,5119.0,4464.0,6271.0,5285.0,6283.0,6421.0,,,
92,1.0,0.0,5.0,2.0,1.0,1.0,9.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,788.0,1236.0,611.0,218.0,75.0,71.0,367.0,1300.0,283.0,584.0,4.0,3.0,1.0,0.0,3.0,4.0,0.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,2005,1637479529814,4111531463,CLASSIC,teambuilder-match-4111531463,1637477523831,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,,3.0,0.0,0.0,84.0,0.0,8.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0,3.0,5.0,0.0,1.0,9.0,8.0,9.0,11.0,9.0,8.0,11.0,9.0,10.0,8.0,13.0,3403.0,1984.0,222.0,902.0,2366.0,7248.0,4783.0,2380.0,161.0,NA1_4111531463,78.0,30.0,8.0,123.0,107.0,22.0,117.0,15.0,98.0,102.0,2299.0,565.0,604.0,3440.0,8213.0,1629.0,994.0,822.0,1010.0,5905.0,400,1.0,0.0,123675.0,72322.0,525958.0,37502.0,155121.0,112261.0,42444.0,58683.0,161120.0,26637.0,900291.0,2313.0,4772.0,3064.0,3662.0,9501.0,3996.0,8243.0,6488.0,3390.0,6067.0,3888.0,5736.0,4611.0,5833.0,7900.0,4651.0,6092.0,5590.0,4353.0,5709.0,3.0,10.0,0.0,804.0,476.0,0.0,385.0,0.0,0.0,882.0,0.0,0.0,0.0,65.0,20.0,1.0,10.0,13.0,27.0,11.0,8.0,7.0,6.0,2.0,1.0,100.0,5470.0,4947.0,5648.0,7653.0,5663.0,4666.0,7897.0,5763.0,6696.0,4506.0,1.0,,
93,1.0,3.0,1.0,6.0,1.0,4.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,493.0,2801.0,484.0,45.0,2004.0,175.0,739.0,158.0,349.0,714.0,3.0,6.0,1.0,2.0,0.0,5.0,1.0,3.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,2086,1637409725218,4110237739,CLASSIC,teambuilder-match-4110237739,1637407638627,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,0.0,4.0,4.0,64.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,2.0,7.0,5.0,11.0,2.0,3.0,1.0,2.0,3.0,9.0,8.0,10.0,11.0,10.0,8.0,11.0,9.0,9.0,9.0,1643.0,5234.0,0.0,162.0,408.0,1864.0,683.0,0.0,4732.0,1836.0,NA1_4110237739,64.0,7.0,101.0,98.0,19.0,19.0,122.0,17.0,85.0,91.0,1850.0,654.0,9935.0,5634.0,9237.0,1224.0,5501.0,2259.0,1380.0,5573.0,400,1.0,0.0,83697.0,76495.0,28004.0,33912.0,194994.0,52695.0,112116.0,152801.0,248613.0,0.0,900282.0,3493.0,6644.0,9935.0,6277.0,10043.0,3591.0,7190.0,2507.0,6716.0,7693.0,3843.0,5746.0,8209.0,6495.0,7739.0,4100.0,6514.0,5218.0,5284.0,5989.0,6.0,8.0,0.0,755.0,0.0,481.0,398.0,501.0,1004.0,248.0,604.0,282.0,0.0,61.0,48.0,12.0,8.0,86.0,27.0,11.0,8.0,9.0,15.0,2.0,1.0,100.0,6054.0,4258.0,7033.0,7519.0,6764.0,4913.0,8139.0,5222.0,5877.0,5975.0,,,1.0
94,0.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,,0.0,20.0,262.0,358.0,861.0,741.0,183.0,504.0,78.0,709.0,1072.0,1.0,1.0,3.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,2380,1637404899806,4110252448,CLASSIC,teambuilder-match-4110252448,1637402519150,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,4.0,4.0,80.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,11.0,7.0,9.0,11.0,8.0,8.0,10.0,9.0,10.0,9.0,142.0,1084.0,187.0,4542.0,193.0,3815.0,1452.0,4063.0,4869.0,756.0,NA1_4110252448,113.0,27.0,5.0,94.0,117.0,6.0,95.0,2.0,108.0,101.0,3710.0,601.0,4826.0,538.0,2221.0,1030.0,6011.0,411.0,1053.0,2943.0,400,0.0,1.0,95646.0,23651.0,168306.0,29893.0,41384.0,143342.0,88987.0,91260.0,545239.0,46569.0,900291.0,4247.0,1909.0,5260.0,5080.0,2415.0,4845.0,7643.0,4641.0,6132.0,4038.0,5720.0,3387.0,5608.0,4671.0,4591.0,3533.0,5079.0,5028.0,5484.0,4697.0,6.0,3.0,393.0,224.0,246.0,0.0,0.0,0.0,180.0,166.0,210.0,338.0,0.0,6.0,28.0,124.0,19.0,22.0,54.0,14.0,5.0,9.0,12.0,0.0,,100.0,7876.0,3821.0,5255.0,7323.0,4635.0,4391.0,6725.0,5951.0,7066.0,5147.0,,1.0,
95,0.0,1.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,,0.0,80.0,1098.0,288.0,703.0,560.0,235.0,501.0,368.0,411.0,509.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1777,1637395479042,4110158940,CLASSIC,teambuilder-match-4110158940,1637393701680,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,61.0,2.0,0.0,0.0,4.0,87.0,0.0,4.0,0.0,3.0,0.0,6.0,2.0,2.0,3.0,4.0,2.0,9.0,2.0,11.0,7.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,671.0,726.0,1217.0,5954.0,579.0,0.0,1061.0,0.0,11657.0,1743.0,NA1_4110158940,106.0,20.0,12.0,63.0,105.0,17.0,119.0,8.0,76.0,62.0,7672.0,663.0,7755.0,287.0,6187.0,2604.0,4679.0,3757.0,475.0,3957.0,400,1.0,0.0,183570.0,65936.0,167448.0,37815.0,5517.0,28337.0,2048.0,196259.0,179526.0,91961.0,900313.0,8343.0,1765.0,10425.0,6242.0,6962.0,3198.0,5740.0,4115.0,12758.0,6022.0,6230.0,3648.0,6928.0,4578.0,5485.0,5310.0,6116.0,5558.0,8471.0,4409.0,5.0,7.0,0.0,376.0,1452.0,0.0,195.0,593.0,0.0,358.0,626.0,322.0,0.0,11.0,17.0,6.0,11.0,11.0,38.0,9.0,11.0,10.0,6.0,0.0,1.0,100.0,7657.0,4013.0,5526.0,5227.0,4775.0,4289.0,5362.0,6117.0,6231.0,5462.0,,1.0,
96,0.0,0.0,4.0,2.0,1.0,1.0,9.0,2.0,6.0,0.0,3.0,2.0,,0.0,575.0,381.0,802.0,520.0,895.0,1635.0,984.0,1541.0,238.0,713.0,3.0,6.0,2.0,6.0,3.0,3.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,2338,1637268499219,4108108816,CLASSIC,teambuilder-match-4108108816,1637266160726,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,0.0,57.0,0.0,4.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,2.0,3.0,9.0,3.0,10.0,7.0,8.0,9.0,9.0,8.0,10.0,10.0,12.0,8.0,4673.0,2024.0,2254.0,2876.0,2289.0,3009.0,5768.0,301.0,1335.0,893.0,NA1_4108108816,71.0,4.0,5.0,61.0,94.0,25.0,86.0,4.0,140.0,50.0,2155.0,39.0,187.0,547.0,3501.0,2496.0,1527.0,6255.0,7869.0,6096.0,400,0.0,0.0,72761.0,61827.0,99129.0,26420.0,109154.0,32201.0,269410.0,174411.0,0.0,3764.0,900249.0,6928.0,2380.0,2695.0,3787.0,6266.0,5863.0,7395.0,6932.0,9554.0,7021.0,4275.0,3481.0,4577.0,3910.0,7450.0,4810.0,4809.0,6441.0,8898.0,4338.0,7.0,9.0,100.0,316.0,253.0,363.0,475.0,358.0,100.0,376.0,348.0,31.0,0.0,18.0,40.0,7.0,8.0,14.0,42.0,11.0,5.0,65.0,12.0,1.0,,100.0,6739.0,3312.0,4085.0,5612.0,5397.0,4473.0,7060.0,6714.0,8739.0,4823.0,3.0,,1.0
97,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,7.0,3.0,4.0,0.0,,0.0,937.0,158.0,620.0,1053.0,345.0,662.0,805.0,98.0,437.0,424.0,0.0,2.0,1.0,3.0,5.0,6.0,4.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,1573,1637202609457,4107363799,CLASSIC,teambuilder-match-4107363799,1637201035715,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,1.0,5.0,10.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,10.0,8.0,11.0,10.0,9.0,6.0,8.0,9.0,9.0,10.0,5078.0,3672.0,4668.0,4771.0,160.0,2113.0,1592.0,1044.0,4960.0,2773.0,NA1_4107363799,109.0,22.0,17.0,75.0,79.0,4.0,51.0,4.0,86.0,103.0,974.0,5252.0,188.0,817.0,3441.0,1571.0,91.0,585.0,457.0,3637.0,400,0.0,0.0,28045.0,141468.0,522306.0,164350.0,21180.0,51682.0,32178.0,122944.0,25994.0,91553.0,900343.0,6163.0,12488.0,5595.0,5717.0,3608.0,3917.0,1683.0,1787.0,5870.0,7364.0,6162.0,7283.0,7015.0,4508.0,5165.0,4112.0,3250.0,5323.0,4682.0,6689.0,4.0,1.0,110.0,3563.0,737.0,128.0,5.0,232.0,0.0,157.0,452.0,953.0,60.0,4.0,18.0,2.0,8.0,12.0,84.0,3.0,44.0,9.0,6.0,0.0,,200.0,7264.0,4739.0,7939.0,6653.0,5239.0,3155.0,4603.0,5476.0,5526.0,6421.0,,1.0,2.0
98,0.0,3.0,16.0,3.0,1.0,1.0,7.0,1.0,11.0,1.0,1.0,0.0,1.0,1.0,1227.0,110.0,48.0,165.0,377.0,15.0,190.0,281.0,1027.0,997.0,3.0,4.0,5.0,6.0,6.0,6.0,3.0,2.0,3.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1714,1637535950059,4112095732,CLASSIC,teambuilder-match-4112095732,1637534235697,MATCHED_GAME,11.23.409.111,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,9.0,76.0,8.0,0.0,0.0,4.0,0.0,4.0,1.0,6.0,1.0,0.0,3.0,4.0,19.0,11.0,8.0,9.0,9.0,10.0,8.0,10.0,10.0,11.0,11.0,0.0,3997.0,350.0,268.0,4291.0,4676.0,0.0,6600.0,1149.0,2135.0,NA1_4112095732,106.0,30.0,15.0,94.0,78.0,26.0,80.0,13.0,118.0,94.0,6756.0,1534.0,5560.0,3916.0,1255.0,1017.0,3320.0,919.0,3875.0,13188.0,420,1.0,0.0,99391.0,51307.0,118463.0,47071.0,34294.0,206640.0,67671.0,166728.0,82963.0,14409.0,900287.0,8766.0,6170.0,6382.0,4524.0,6883.0,6526.0,3640.0,8131.0,6030.0,16197.0,8117.0,4900.0,6608.0,4755.0,6622.0,4065.0,4590.0,6081.0,6677.0,11272.0,8.0,8.0,2010.0,638.0,472.0,340.0,1336.0,832.0,320.0,610.0,1005.0,873.0,0.0,3.0,25.0,1.0,15.0,17.0,9.0,4.0,13.0,7.0,5.0,0.0,,100.0,7467.0,4692.0,5501.0,5827.0,6168.0,4287.0,6646.0,6188.0,7834.0,8026.0,1.0,1.0,1.0
